id_leggo,id_autor_parlametria,id_ext,casa,id_autor,tipo_autor,casa_autor,tipo_generico,sigla_local,peso_total_documentos,num_documentos
882,1204479,2190084,camara,204479,Deputado,camara,Prop. Original / Apensada,CMADS,1,1
882,1204488,2190084,camara,204488,Deputado,camara,Prop. Original / Apensada,CCP,1,1
882,1204496,2190084,camara,204496,Deputado,camara,Prop. Original / Apensada,CMADS,1,1
882,1204500,2190084,camara,204500,Deputado,camara,Prop. Original / Apensada,CCP,1,1
882,1204511,2190084,camara,204511,Deputado,camara,Prop. Original / Apensada,CCP,1,1
882,1204517,2190084,camara,204517,Deputado,camara,Requerimento,SEPRO,1,1
882,1204573,2190084,camara,204573,Deputado,camara,Prop. Original / Apensada,CMADS,1,1
882,1207176,2190084,camara,207176,Deputado,camara,Prop. Original / Apensada,CMADS,1,1
904,1204528,2192251,camara,204528,Deputado,camara,Parecer,CCJC,2,2
904,1204472,2192251,camara,204472,Deputado,camara,Prop. Original / Apensada,PLEN,1,1
904,1204359,2192251,camara,204359,Deputado,camara,Requerimento,COAPP(SGM),0.5,1
904,1204472,2192251,camara,204472,Deputado,camara,Requerimento,COAPP(SGM),0.5,1
693,1204540,2196586,camara,204540,Deputado,camara,Parecer,PLEN,5,5
693,1204400,2196586,camara,204400,Deputado,camara,Parecer,COAPP(SGM),2,2
693,174693,2196586,camara,74693,Deputado,camara,Outros,MESA,1,1
693,1178874,2196586,camara,178874,Deputado,camara,Prop. Original / Apensada,CCP,1,1
693,1178874,2196586,camara,178874,Deputado,camara,Requerimento,NAJUR(SGM),1,1
693,1204430,2196586,camara,204430,Deputado,camara,Prop. Original / Apensada,CCP,1,1
693,1204540,2196586,camara,204540,Deputado,camara,Emenda,PLEN,1,1
693,1132504,2196586,camara,132504,Deputado,camara,Requerimento,PLEN,0.3333333333333333,1
693,1160541,2196586,camara,160541,Deputado,camara,Requerimento,PLEN,0.3333333333333333,1
693,1204430,2196586,camara,204430,Deputado,camara,Requerimento,PLEN,0.3333333333333333,1
213,1204500,2196833,camara,204500,Deputado,camara,Emenda,PEC04519,9,9
213,1151208,2196833,camara,151208,Deputado,camara,Emenda,PEC04519,8,8
213,174161,2196833,camara,74161,Deputado,camara,Requerimento,PEC04519,6,6
213,176874,2196833,camara,76874,Deputado,camara,Requerimento,PEC04519,5.5,11
213,1204407,2196833,camara,204407,Deputado,camara,Requerimento,PEC04519,5.5,11
213,1204516,2196833,camara,204516,Deputado,camara,Requerimento,PEC04519,5.5,6
213,1141422,2196833,camara,141422,Deputado,camara,Emenda,PEC04519,5,5
213,1178992,2196833,camara,178992,Deputado,camara,Requerimento,PEC04519,5,5
213,1204371,2196833,camara,204371,Deputado,camara,Emenda,PEC04519,5,5
213,1204468,2196833,camara,204468,Deputado,camara,Emenda,PEC04519,5,5
213,1204485,2196833,camara,204485,Deputado,camara,Emenda,PEC04519,5,5
213,166828,2196833,camara,66828,Deputado,camara,Emenda,PEC04519,4,4
213,174060,2196833,camara,74060,Deputado,camara,Emenda,PEC04519,4,4
213,174317,2196833,camara,74317,Deputado,camara,Requerimento,PEC04519,4,4
213,190842,2196833,camara,90842,Deputado,camara,Emenda,PEC04519,4,4
213,1133439,2196833,camara,133439,Deputado,camara,Emenda,PEC04519,4,4
213,1141391,2196833,camara,141391,Deputado,camara,Emenda,PEC04519,4,4
213,1141488,2196833,camara,141488,Deputado,camara,Requerimento,PEC04519,4,4
213,1160508,2196833,camara,160508,Deputado,camara,Emenda,PEC04519,4,4
213,1160639,2196833,camara,160639,Deputado,camara,Emenda,PEC04519,4,4
213,1177282,2196833,camara,177282,Deputado,camara,Emenda,PEC04519,4,4
213,1178896,2196833,camara,178896,Deputado,camara,Emenda,PEC04519,4,4
213,1178896,2196833,camara,178896,Deputado,camara,Requerimento,PEC04519,4,4
213,1178930,2196833,camara,178930,Deputado,camara,Emenda,PEC04519,4,4
213,1178933,2196833,camara,178933,Deputado,camara,Emenda,PEC04519,4,4
213,1178997,2196833,camara,178997,Deputado,camara,Emenda,PEC04519,4,4
213,1204383,2196833,camara,204383,Deputado,camara,Emenda,PEC04519,4,4
213,1204534,2196833,camara,204534,Deputado,camara,Emenda,PEC04519,4,4
213,1204556,2196833,camara,204556,Deputado,camara,Emenda,PEC04519,4,4
213,1204557,2196833,camara,204557,Deputado,camara,Emenda,PEC04519,4,4
213,1204556,2196833,camara,204556,Deputado,camara,Requerimento,PEC04519,3.2,4
213,174317,2196833,camara,74317,Deputado,camara,Emenda,PEC04519,3,3
213,1132504,2196833,camara,132504,Deputado,camara,Emenda,PEC04519,3,3
213,1141553,2196833,camara,141553,Deputado,camara,Emenda,PEC04519,3,3
213,1160527,2196833,camara,160527,Deputado,camara,Requerimento,PEC04519,3,3
213,1160570,2196833,camara,160570,Deputado,camara,Emenda,PEC04519,3,3
213,1178981,2196833,camara,178981,Deputado,camara,Emenda,PEC04519,3,3
213,1204381,2196833,camara,204381,Deputado,camara,Emenda,PEC04519,3,3
213,1204413,2196833,camara,204413,Deputado,camara,Requerimento,PEC04519,3,3
213,1204425,2196833,camara,204425,Deputado,camara,Emenda,PEC04519,3,3
213,1204496,2196833,camara,204496,Deputado,camara,Emenda,PEC04519,3,3
213,1204496,2196833,camara,204496,Deputado,camara,Requerimento,PEC04519,3,3
213,1204572,2196833,camara,204572,Deputado,camara,Emenda,PEC04519,3,3
213,174044,2196833,camara,74044,Deputado,camara,Emenda,PEC04519,2,2
213,174305,2196833,camara,74305,Deputado,camara,Emenda,PEC04519,2,2
213,174366,2196833,camara,74366,Deputado,camara,Emenda,PEC04519,2,2
213,176874,2196833,camara,76874,Deputado,camara,Emenda,PEC04519,2,2
213,190201,2196833,camara,90201,Deputado,camara,Requerimento,PEC04519,2,2
213,1122974,2196833,camara,122974,Deputado,camara,Emenda,PEC04519,2,2
213,1141523,2196833,camara,141523,Deputado,camara,Emenda,PEC04519,2,2
213,1160518,2196833,camara,160518,Deputado,camara,Emenda,PEC04519,2,2
213,1160666,2196833,camara,160666,Deputado,camara,Emenda,PEC04519,2,2
213,1178884,2196833,camara,178884,Deputado,camara,Requerimento,PEC04519,2,2
213,1178977,2196833,camara,178977,Deputado,camara,Emenda,PEC04519,2,2
213,1178977,2196833,camara,178977,Deputado,camara,Requerimento,PEC04519,2,2
213,1178993,2196833,camara,178993,Deputado,camara,Requerimento,PEC04519,2,2
213,1204355,2196833,camara,204355,Deputado,camara,Emenda,PEC04519,2,2
213,1204359,2196833,camara,204359,Deputado,camara,Emenda,PEC04519,2,2
213,1204359,2196833,camara,204359,Deputado,camara,Requerimento,PEC04519,2,2
213,1204407,2196833,camara,204407,Deputado,camara,Emenda,PEC04519,2,2
213,1204482,2196833,camara,204482,Deputado,camara,Emenda,PEC04519,2,2
213,1204504,2196833,camara,204504,Deputado,camara,Requerimento,PEC04519,2,2
213,1204514,2196833,camara,204514,Deputado,camara,Emenda,PEC04519,2,2
213,1204515,2196833,camara,204515,Deputado,camara,Emenda,PEC04519,2,2
213,1204516,2196833,camara,204516,Deputado,camara,Emenda,PEC04519,2,2
213,1204518,2196833,camara,204518,Deputado,camara,Emenda,PEC04519,2,2
213,1204518,2196833,camara,204518,Deputado,camara,Requerimento,PEC04519,2,2
213,1204526,2196833,camara,204526,Deputado,camara,Emenda,PEC04519,2,2
213,1204526,2196833,camara,204526,Deputado,camara,Requerimento,PEC04519,2,2
213,1204570,2196833,camara,204570,Deputado,camara,Requerimento,PEC04519,2,2
213,1204575,2196833,camara,204575,Deputado,camara,Emenda,PEC04519,2,2
213,1204576,2196833,camara,204576,Deputado,camara,Emenda,PEC04519,2,2
213,1204551,2196833,camara,204551,Deputado,camara,Requerimento,PEC04519,1.2,2
213,1204557,2196833,camara,204557,Deputado,camara,Requerimento,PEC04519,1.2,2
213,1204464,2196833,camara,204464,Deputado,camara,Requerimento,CCJC,1.1428571428571428,2
213,1204501,2196833,camara,204501,Deputado,camara,Requerimento,CCJC,1.1428571428571428,2
213,174043,2196833,camara,74043,Deputado,camara,Emenda,PEC04519,1,1
213,174043,2196833,camara,74043,Deputado,camara,Requerimento,PEC04519,1,1
213,174052,2196833,camara,74052,Deputado,camara,Emenda,PEC04519,1,1
213,174305,2196833,camara,74305,Deputado,camara,Requerimento,PEC04519,1,1
213,174356,2196833,camara,74356,Deputado,camara,Emenda,PEC04519,1,1
213,174478,2196833,camara,74478,Deputado,camara,Emenda,PEC04519,1,1
213,174749,2196833,camara,74749,Deputado,camara,Emenda,PEC04519,1,1
213,174848,2196833,camara,74848,Deputado,camara,Emenda,PEC04519,1,1
213,1109429,2196833,camara,109429,Deputado,camara,Emenda,PEC04519,1,1
213,1116379,2196833,camara,116379,Deputado,camara,Emenda,PEC04519,1,1
213,1116379,2196833,camara,116379,Deputado,camara,Requerimento,PEC04519,1,1
213,1122158,2196833,camara,122158,Deputado,camara,Requerimento,PEC04519,1,1
213,1132504,2196833,camara,132504,Deputado,camara,Requerimento,PEC04519,1,1
213,1141417,2196833,camara,141417,Deputado,camara,Emenda,PEC04519,1,1
213,1141427,2196833,camara,141427,Deputado,camara,Requerimento,NAJUR(SGM),1,1
213,1141458,2196833,camara,141458,Deputado,camara,Emenda,PEC04519,1,1
213,1141508,2196833,camara,141508,Deputado,camara,Emenda,PEC04519,1,1
213,1141516,2196833,camara,141516,Deputado,camara,Emenda,PEC04519,1,1
213,1141531,2196833,camara,141531,Deputado,camara,Emenda,PEC04519,1,1
213,1151208,2196833,camara,151208,Deputado,camara,Requerimento,PEC04519,1,1
213,1156190,2196833,camara,156190,Deputado,camara,Requerimento,PEC04519,1,1
213,1159237,2196833,camara,159237,Deputado,camara,Emenda,PEC04519,1,1
213,1160538,2196833,camara,160538,Deputado,camara,Emenda,PEC04519,1,1
213,1160569,2196833,camara,160569,Deputado,camara,Emenda,PEC04519,1,1
213,1160600,2196833,camara,160600,Deputado,camara,Emenda,PEC04519,1,1
213,1160758,2196833,camara,160758,Deputado,camara,Requerimento,PEC04519,1,1
213,1162332,2196833,camara,162332,Deputado,camara,Requerimento,PEC04519,1,1
213,1178829,2196833,camara,178829,Deputado,camara,Requerimento,CCP,1,1
213,1178832,2196833,camara,178832,Deputado,camara,Emenda,PEC04519,1,1
213,1178835,2196833,camara,178835,Deputado,camara,Requerimento,MESA,1,1
213,1178863,2196833,camara,178863,Deputado,camara,Emenda,PEC04519,1,1
213,1178871,2196833,camara,178871,Deputado,camara,Emenda,PEC04519,1,1
213,1178871,2196833,camara,178871,Deputado,camara,Requerimento,PEC04519,1,1
213,1178879,2196833,camara,178879,Deputado,camara,Emenda,PEC04519,1,1
213,1178886,2196833,camara,178886,Deputado,camara,Emenda,PEC04519,1,1
213,1178934,2196833,camara,178934,Deputado,camara,Emenda,PEC04519,1,1
213,1178937,2196833,camara,178937,Deputado,camara,Emenda,PEC04519,1,1
213,1178956,2196833,camara,178956,Deputado,camara,Emenda,PEC04519,1,1
213,1178959,2196833,camara,178959,Deputado,camara,Emenda,PEC04519,1,1
213,1178962,2196833,camara,178962,Deputado,camara,Emenda,PEC04519,1,1
213,1178975,2196833,camara,178975,Deputado,camara,Prop. Original / Apensada,MESA,1,1
213,1178983,2196833,camara,178983,Deputado,camara,Emenda,PEC04519,1,1
213,1178989,2196833,camara,178989,Deputado,camara,Emenda,PEC04519,1,1
213,1178989,2196833,camara,178989,Deputado,camara,Requerimento,PEC04519,1,1
213,1178992,2196833,camara,178992,Deputado,camara,Emenda,PEC04519,1,1
213,1178994,2196833,camara,178994,Deputado,camara,Requerimento,PEC04519,1,1
213,1191923,2196833,camara,191923,Deputado,camara,Emenda,PEC04519,1,1
213,1204355,2196833,camara,204355,Deputado,camara,Requerimento,PEC04519,1,1
213,1204364,2196833,camara,204364,Deputado,camara,Emenda,PEC04519,1,1
213,1204377,2196833,camara,204377,Deputado,camara,Emenda,PEC04519,1,1
213,1204377,2196833,camara,204377,Deputado,camara,Requerimento,PEC04519,1,1
213,1204380,2196833,camara,204380,Deputado,camara,Emenda,PEC04519,1,1
213,1204381,2196833,camara,204381,Deputado,camara,Requerimento,PEC04519,1,1
213,1204389,2196833,camara,204389,Deputado,camara,Requerimento,PEC04519,1,1
213,1204392,2196833,camara,204392,Deputado,camara,Emenda,PEC04519,1,1
213,1204396,2196833,camara,204396,Deputado,camara,Requerimento,PEC04519,1,1
213,1204400,2196833,camara,204400,Deputado,camara,Emenda,PEC04519,1,1
213,1204403,2196833,camara,204403,Deputado,camara,Requerimento,PEC04519,1,1
213,1204406,2196833,camara,204406,Deputado,camara,Emenda,PEC04519,1,1
213,1204419,2196833,camara,204419,Deputado,camara,Requerimento,ARQUIVO,1,1
213,1204419,2196833,camara,204419,Deputado,camara,Requerimento,PEC04519,1,1
213,1204425,2196833,camara,204425,Deputado,camara,Requerimento,PEC04519,1,1
213,1204427,2196833,camara,204427,Deputado,camara,Emenda,PEC04519,1,1
213,1204431,2196833,camara,204431,Deputado,camara,Emenda,PEC04519,1,1
213,1204431,2196833,camara,204431,Deputado,camara,Requerimento,PEC04519,1,1
213,1204433,2196833,camara,204433,Deputado,camara,Requerimento,PEC04519,1,1
213,1204436,2196833,camara,204436,Deputado,camara,Requerimento,CCP,1,1
213,1204440,2196833,camara,204440,Deputado,camara,Emenda,PEC04519,1,1
213,1204460,2196833,camara,204460,Deputado,camara,Emenda,PEC04519,1,1
213,1204464,2196833,camara,204464,Deputado,camara,Voto em Separado,CCJC,1,1
213,1204484,2196833,camara,204484,Deputado,camara,Emenda,PEC04519,1,1
213,1204491,2196833,camara,204491,Deputado,camara,Requerimento,PEC04519,1,1
213,1204499,2196833,camara,204499,Deputado,camara,Emenda,PEC04519,1,1
213,1204501,2196833,camara,204501,Deputado,camara,Emenda,PEC04519,1,1
213,1204506,2196833,camara,204506,Deputado,camara,Parecer,MESA,1,1
213,1204517,2196833,camara,204517,Deputado,camara,Emenda,PEC04519,1,1
213,1204527,2196833,camara,204527,Deputado,camara,Emenda,PEC04519,1,1
213,1204537,2196833,camara,204537,Deputado,camara,Emenda,PEC04519,1,1
213,1204543,2196833,camara,204543,Deputado,camara,Emenda,PEC04519,1,1
213,1204552,2196833,camara,204552,Deputado,camara,Emenda,PEC04519,1,1
213,1204552,2196833,camara,204552,Deputado,camara,Requerimento,PEC04519,1,1
213,1204555,2196833,camara,204555,Deputado,camara,Emenda,PEC04519,1,1
213,1204559,2196833,camara,204559,Deputado,camara,Requerimento,PEC04519,1,1
213,1204566,2196833,camara,204566,Deputado,camara,Emenda,PEC04519,1,1
213,1204576,2196833,camara,204576,Deputado,camara,Parecer,CCJC,1,1
213,1207309,2196833,camara,207309,Deputado,camara,Requerimento,PEC04519,1,1
213,1204461,2196833,camara,204461,Deputado,camara,Requerimento,PEC04519,0.5,1
213,1177282,2196833,camara,177282,Deputado,camara,Requerimento,CCJC,0.47619047619047616,2
213,173486,2196833,camara,73486,Deputado,camara,Requerimento,CCJC,0.3333333333333333,1
213,1204541,2196833,camara,204541,Deputado,camara,Requerimento,CCJC,0.3333333333333333,1
213,1204555,2196833,camara,204555,Deputado,camara,Requerimento,PEC04519,0.2,1
213,1204572,2196833,camara,204572,Deputado,camara,Requerimento,PEC04519,0.2,1
213,198057,2196833,camara,98057,Deputado,camara,Requerimento,CCJC,0.14285714285714285,1
213,1141488,2196833,camara,141488,Deputado,camara,Requerimento,CCJC,0.14285714285714285,1
213,1141513,2196833,camara,141513,Deputado,camara,Requerimento,CCJC,0.14285714285714285,1
213,1178939,2196833,camara,178939,Deputado,camara,Requerimento,CCJC,0.14285714285714285,1
783,1204501,2196991,camara,204501,Deputado,camara,Parecer,CCJC,1,1
783,1204503,2196991,camara,204503,Deputado,camara,Parecer,CSSF,1,1
783,1178857,2196991,camara,178857,Deputado,camara,Prop. Original / Apensada,PLEN,0.5,1
783,1178857,2196991,camara,178857,Deputado,camara,Requerimento,MESA,0.5,1
783,1204503,2196991,camara,204503,Deputado,camara,Prop. Original / Apensada,PLEN,0.5,1
783,1204503,2196991,camara,204503,Deputado,camara,Requerimento,MESA,0.5,1
783,1132504,2196991,camara,132504,Deputado,camara,Requerimento,COAPP(SGM),0.1111111111111111,1
783,1141470,2196991,camara,141470,Deputado,camara,Requerimento,COAPP(SGM),0.1111111111111111,1
783,1160531,2196991,camara,160531,Deputado,camara,Requerimento,COAPP(SGM),0.1111111111111111,1
783,1160541,2196991,camara,160541,Deputado,camara,Requerimento,COAPP(SGM),0.1111111111111111,1
783,1160575,2196991,camara,160575,Deputado,camara,Requerimento,COAPP(SGM),0.1111111111111111,1
783,1164360,2196991,camara,164360,Deputado,camara,Requerimento,COAPP(SGM),0.1111111111111111,1
783,1178857,2196991,camara,178857,Deputado,camara,Requerimento,COAPP(SGM),0.1111111111111111,1
783,1204450,2196991,camara,204450,Deputado,camara,Requerimento,COAPP(SGM),0.1111111111111111,1
783,1207176,2196991,camara,207176,Deputado,camara,Requerimento,COAPP(SGM),0.1111111111111111,1
893,1204369,2198615,camara,204369,Deputado,camara,Requerimento,CCP,1,1
811,1204374,2199539,camara,204374,Deputado,camara,Parecer,CCJC,5,5
811,1160642,2199539,camara,160642,Deputado,camara,Prop. Original / Apensada,CCP,1,1
811,1179587,2199539,camara,179587,Deputado,camara,Prop. Original / Apensada,CCP,1,1
811,1204382,2199539,camara,204382,Deputado,camara,Prop. Original / Apensada,MESA,1,1
811,1204455,2199539,camara,204455,Deputado,camara,Prop. Original / Apensada,CCP,1,1
811,1204455,2199539,camara,204455,Deputado,camara,Requerimento,NAJUR(SGM),1,1
811,1204511,2199539,camara,204511,Deputado,camara,Prop. Original / Apensada,PLEN,1,1
811,1204511,2199539,camara,204511,Deputado,camara,Requerimento,MESA,1,1
223,1178928,2206203,camara,178928,Deputado,camara,Emenda,PL326719,27,27
223,1141450,2206203,camara,141450,Deputado,camara,Emenda,PL326719,22,22
223,1160674,2206203,camara,160674,Deputado,camara,Emenda,PL326719,16,16
223,1160653,2206203,camara,160653,Deputado,camara,Emenda,PL326719,15,15
223,174749,2206203,camara,74749,Deputado,camara,Emenda,PL326719,12,12
223,1160532,2206203,camara,160532,Deputado,camara,Emenda,PL326719,9,9
223,1204518,2206203,camara,204518,Deputado,camara,Emenda,PL326719,9,9
223,1204521,2206203,camara,204521,Deputado,camara,Emenda,PL326719,9,9
223,169871,2206203,camara,69871,Deputado,camara,Emenda,PL326719,8,8
223,1204480,2206203,camara,204480,Deputado,camara,Emenda,PL326719,8,8
223,1204558,2206203,camara,204558,Deputado,camara,Emenda,PL326719,8,8
223,173486,2206203,camara,73486,Deputado,camara,Emenda,PL326719,7,7
223,1204375,2206203,camara,204375,Deputado,camara,Emenda,PL326719,7,7
223,1204433,2206203,camara,204433,Deputado,camara,Emenda,PL326719,7,7
223,192102,2206203,camara,92102,Deputado,camara,Emenda,PL326719,6,6
223,1141411,2206203,camara,141411,Deputado,camara,Emenda,PL326719,6,6
223,1178829,2206203,camara,178829,Deputado,camara,Emenda,PL326719,6,6
223,1178889,2206203,camara,178889,Deputado,camara,Emenda,PL326719,6,6
223,1204405,2206203,camara,204405,Deputado,camara,Emenda,PL326719,6,6
223,1204479,2206203,camara,204479,Deputado,camara,Emenda,PL326719,6,6
223,174439,2206203,camara,74439,Deputado,camara,Emenda,PLEN,5.367857142857143,26
223,1132504,2206203,camara,132504,Deputado,camara,Emenda,PLEN,5.367857142857143,26
223,168720,2206203,camara,68720,Deputado,camara,Emenda,PL326719,5,5
223,173433,2206203,camara,73433,Deputado,camara,Emenda,PL326719,5,5
223,174052,2206203,camara,74052,Deputado,camara,Emenda,PL326719,5,5
223,174262,2206203,camara,74262,Deputado,camara,Emenda,PL326719,5,5
223,1116379,2206203,camara,116379,Deputado,camara,Emenda,PL326719,5,5
223,1141508,2206203,camara,141508,Deputado,camara,Emenda,PL326719,5,5
223,1178886,2206203,camara,178886,Deputado,camara,Parecer,PLEN,5,5
223,1178959,2206203,camara,178959,Deputado,camara,Emenda,PL326719,5,5
223,1178964,2206203,camara,178964,Deputado,camara,Emenda,PL326719,5,5
223,1160511,2206203,camara,160511,Deputado,camara,Emenda,PLEN,4.78452380952381,24
223,1122974,2206203,camara,122974,Deputado,camara,Emenda,PL326719,4,4
223,1141450,2206203,camara,141450,Deputado,camara,Requerimento,PL326719,4,4
223,1160665,2206203,camara,160665,Deputado,camara,Emenda,PL326719,4,4
223,1178886,2206203,camara,178886,Deputado,camara,Parecer,PL326719,4,4
223,1204523,2206203,camara,204523,Deputado,camara,Emenda,PL326719,4,4
223,174075,2206203,camara,74075,Deputado,camara,Emenda,PL326719,3,3
223,174299,2206203,camara,74299,Deputado,camara,Emenda,PL326719,3,3
