legislatura,id_entidade,id_entidade_parlametria,casa,nome,sexo,partido,uf,situacao,em_exercicio,is_parlamentar
51,74094,174094,camara,Dr. Luiz Fernando,M,PSD,AM,Efetivado,0,1
51,73902,173902,camara,Luiz Mainardi,M,PT,RS,Titular,0,1
51,74632,174632,camara,Luiz Moreira,M,PFL,BA,Titular,0,1
51,74427,174427,camara,Luiz Piauhylino,M,PDT,PE,Titular,0,1
51,74681,174681,camara,Luiz Ribeiro,M,PSDB,RJ,Titular,0,1
51,74339,174339,camara,Luiz Salomão,M,PT,RJ,Suplente,0,1
51,74688,174688,camara,Luiz Sérgio,M,PT,RJ,Titular,0,1
51,74784,174784,camara,Luiza Erundina,F,PSOL,SP,Titular,1,1
51,74672,174672,camara,Magno Malta,M,PL*,ES,Titular,0,1
51,73547,173547,camara,Maluly Netto,M,PFL,SP,Titular,0,1
51,74633,174633,camara,Manoel Castro,M,PFL,BA,Titular,0,1
51,74456,174456,camara,Manoel Salviano,M,PSD,CE,Titular,0,1
51,73602,173602,camara,Manoel Vitório,M,PT,MS,Suplente,0,1
51,74124,174124,camara,Marçal Filho,M,MDB,MS,Suplente,0,1
51,73548,173548,camara,Marcelo Barbieri,M,PMDB,SP,Suplente,0,1
51,74460,174460,camara,Marcelo Castro,M,MDB,PI,Titular,0,1
51,74530,174530,camara,Marcelo Déda,M,PT,SE,Titular,0,1
51,74300,174300,camara,Marcelo Teixeira,M,PR,CE,Titular,0,1
51,74363,174363,camara,Marcio Bittar,M,PSDB,AC,Titular,0,1
51,74860,174860,camara,Márcio Fortes,M,PSDB,RJ,Suplente,0,1
51,74333,174333,camara,Márcio Matos,M,PTB,PR,Titular,0,1
51,74744,174744,camara,Marcio Reinaldo Moreira,M,PP**,MG,Titular,0,1
51,74470,174470,camara,Marcondes Gadelha,M,PSC,PB,Efetivado,0,1
51,74364,174364,camara,Marcos Afonso,M,PT,AC,Titular,0,1
51,74785,174785,camara,Marcos Cintra,M,PFL,SP,Titular,0,1
51,74479,174479,camara,Marcos De Jesus,M,S.PART.,PE,Titular,0,1
51,74745,174745,camara,Marcos Lima,M,PMDB,MG,Suplente,0,1
51,73484,173484,camara,Marcos Rolim,M,PT,RS,Titular,0,1
51,74235,174235,camara,Marcus Vicente,M,PP,ES,Titular,0,1
51,74803,174803,camara,Maria Abadia,F,PSDB,DF,Titular,0,1
51,74586,174586,camara,Maria Do Carmo Lara,F,PT,MG,Titular,0,1
51,74746,174746,camara,Maria Elvira,F,PMDB,MG,Titular,0,1
51,73659,173659,camara,Maria Laura,F,PT,DF,Suplente,0,1
51,74587,174587,camara,Maria Lúcia Cardoso,F,PMDB,MG,Titular,0,1
51,74177,174177,camara,Marinha Raupp,F,MDB,RO,Titular,0,1
51,74329,174329,camara,Mário Assad Júnior,M,PSB,MG,Titular,0,1
51,74747,174747,camara,Mário De Oliveira,M,PSC,MG,Titular,0,1
51,74635,174635,camara,Mário Negromonte,M,PP**,BA,Titular,0,1
51,73760,173760,camara,Marisa Serrano,F,PSDB,MS,Titular,0,1
51,74689,174689,camara,Mattos Nascimento,M,PST,RJ,Titular,0,1
51,65904,165904,camara,Maurílio Ferreira Lima,M,PMDB,PE,Suplente,0,1
51,73588,173588,camara,Mauro Benevides,M,MDB,CE,Suplente,0,1
51,74206,174206,camara,Mauro Fecury,M,PFL,MA,Titular,0,1
51,74749,174749,camara,Mauro Lopes,M,MDB,MG,Titular,1,1
51,74673,174673,camara,Max Mauro,M,PTB,ES,Titular,0,1
51,73780,173780,camara,Max Rosenmann,M,PMDB,PR,Titular,0,1
51,74786,174786,camara,Medeiros,M,PR,SP,Titular,0,1
51,73904,173904,camara,Mendes Ribeiro Filho,M,PMDB,RS,Titular,0,1
51,73552,173552,camara,Michel Temer,M,PMDB,SP,Titular,0,1
51,74337,174337,camara,Milton Barbosa,M,PSC,BA,Suplente,0,1
51,74787,174787,camara,Milton Monti,M,PR,SP,Titular,0,1
51,74861,174861,camara,Milton Temer,M,PT,RJ,Titular,0,1
51,74690,174690,camara,Miriam Reid,F,PSB,RJ,Suplente,0,1
51,74862,174862,camara,Miro Teixeira,M,REDE,RJ,Titular,0,1
51,74238,174238,camara,Moacir Micheletto,M,PMDB,PR,Titular,0,1
51,73601,173601,camara,Moacir Piovesan,M,PDT,PR,Suplente,0,1
51,73984,173984,camara,Moisés Lipnik,M,PDT,RR,Titular,0,1
51,74788,174788,camara,Moreira Ferreira,M,PFL,SP,Titular,0,1
51,74457,174457,camara,Moroni Torgan,M,DEM,CE,Titular,0,1
51,74464,174464,camara,Múcio Sá,M,PSB,RN,Suplente,0,1
51,74112,174112,camara,Murilo Domingos,M,PTB,MT,Titular,0,1
51,74318,174318,camara,Mussa Demes,M,DEM,PI,Titular,0,1
51,74021,174021,camara,Nair Xavier Lobo,F,PMDB,GO,Titular,0,1
51,74108,174108,camara,Narcio Rodrigues,M,PSDB,MG,Titular,0,1
51,74225,174225,camara,Neiva Moreira,M,PDT,MA,Titular,0,1
51,74789,174789,camara,Nelo Rodolfo,M,PMDB,SP,Titular,0,1
51,74243,174243,camara,Nelson Harter,M,PMDB,RS,Titular,0,1
51,73906,173906,camara,Nelson Marchezan,M,PSDB,RS,Titular,0,1
51,73553,173553,camara,Nelson Marquezelli,M,PTB,SP,Titular,0,1
51,73781,173781,camara,Nelson Meurer,M,PP,PR,Titular,0,1
51,74301,174301,camara,Nelson Otoch,M,PSDB,CE,Titular,0,1
51,74571,174571,camara,Nelson Pellegrino,M,PT,BA,Titular,0,1
51,73907,173907,camara,Nelson Proença,M,PPS,RS,Titular,0,1
51,73761,173761,camara,Nelson Trad,M,PMDB,MS,Titular,0,1
51,74790,174790,camara,Neuton Lima,M,PTB,SP,Titular,0,1
51,74327,174327,camara,Ney Lopes,M,PFL,RN,Titular,0,1
51,74447,174447,camara,Nice Lobão,F,PSD,MA,Titular,0,1
51,74080,174080,camara,Nicias Ribeiro,M,PSDB,PA,Suplente,0,1
51,73594,173594,camara,Nilmar Ruiz,F,PEN,TO,Suplente,0,1
51,74751,174751,camara,Nilmário Miranda,M,PT,MG,Suplente,0,1
51,74572,174572,camara,Nilo Coelho,M,PSDB,BA,Titular,0,1
51,74365,174365,camara,Nilson Mourão,M,PT,AC,Titular,0,1
51,74352,174352,camara,Nilson Pinto,M,PSDB,PA,Titular,1,1
51,74776,174776,camara,Nilton Baiano,M,PP**,ES,Titular,0,1
51,74359,174359,camara,Nilton Capixaba,M,PTB,RO,Titular,0,1
51,74811,174811,camara,Norberto Teixeira,M,PMDB,GO,Titular,0,1
51,74752,174752,camara,Odelmo Leão,M,PP,MG,Titular,0,1
51,73782,173782,camara,Odílio Balbinotti,M,PMDB,PR,Efetivado,0,1
51,74005,174005,camara,Olavo Calheiros,M,PMDB,AL,Titular,0,1
51,74588,174588,camara,Olimpio Pires,M,PDT,MG,Titular,0,1
51,73464,173464,camara,Oliveira Filho,M,PRB,PR,Suplente,0,1
51,73684,173684,camara,Orlando Desconsi,M,PT,RS,Suplente,0,1
51,73603,173603,camara,Orlando Fantazzini,M,PSOL,SP,Titular,0,1
51,74109,174109,camara,Oscar Andrade,M,PL*,RO,Titular,0,1
51,74753,174753,camara,Osmânio Pereira,M,PTB,MG,Titular,0,1
51,73463,173463,camara,Osmar Serraglio,M,PP,PR,Titular,0,1
51,73692,173692,camara,Osmar Terra,M,MDB,RS,Titular,1,1
51,73660,173660,camara,Osório Adriano,M,DEM,DF,Suplente,0,1
51,73909,173909,camara,Osvaldo Biolchi,M,PMDB,RS,Suplente,0,1
51,74430,174430,camara,Osvaldo Coelho,M,DEM,PE,Efetivado,0,1
51,74191,174191,camara,Osvaldo Reis,M,PMDB,TO,Efetivado,0,1
51,73571,173571,camara,Osvaldo Sobrinho,M,PTB,MT,Suplente,0,1
51,74122,174122,camara,Oswaldo Soler,M,PSDB,MT,Suplente,0,1
51,73783,173783,camara,Padre Roque,M,PT,PR,Titular,0,1
51,74319,174319,camara,Paes Landim,M,PTB,PI,Suplente,0,1
51,74444,174444,camara,Pastor Amarildo,M,PSC,TO,Titular,0,1
51,74095,174095,camara,Pauderney Avelino,M,DEM,AM,Titular,0,1
51,74692,174692,camara,Paulo Baltazar,M,PSB,RJ,Titular,0,1
51,74573,174573,camara,Paulo Braga,M,PFL,BA,Titular,0,1
51,73576,173576,camara,Paulo De Almeida,M,PFL,RJ,Suplente,0,1
51,74754,174754,camara,Paulo Delgado,M,PT,MG,Efetivado,0,1
51,74017,174017,camara,Paulo Feijó,M,PR,RJ,Titular,0,1
51,73884,173884,camara,Paulo Gouvêa,M,PFL,SC,Titular,0,1
51,73485,173485,camara,Paulo Gouvêa,M,PR,RS,Titular,0,1
51,74791,174791,camara,Paulo Kobayashi,M,PSDB,SP,Efetivado,0,1
51,73829,173829,camara,Paulo Lessa,M,PPB,RJ,Suplente,0,1
51,73555,173555,camara,Paulo Lima,M,PMDB,SP,Efetivado,0,1
51,74574,174574,camara,Paulo Magalhães,M,PSD,BA,Suplente,1,1
51,74448,174448,camara,Paulo Marinho,M,PL*,MA,Titular,0,1
51,74192,174192,camara,Paulo Mourão,M,PSDB,TO,Titular,1,1
51,74804,174804,camara,Paulo Octávio,M,PFL,DF,Titular,0,1
51,73910,173910,camara,Paulo Paim,M,PT,RS,Titular,0,1
51,73914,173914,camara,Paulo Rangel,M,PT,BA,Suplente,0,1
51,74082,174082,camara,Paulo Rocha,M,PT,PA,Titular,0,1
51,73491,173491,camara,Pedro Bittencourt,M,PFL,SC,Suplente,0,1
51,73672,173672,camara,Pedro Canedo,M,PP**,GO,Suplente,0,1
51,74805,174805,camara,Pedro Celso,M,PT,DF,Titular,0,1
51,74812,174812,camara,Pedro Chaves,M,MDB,GO,Titular,0,1
51,74431,174431,camara,Pedro Corrêa,M,PP**,PE,Titular,0,1
51,74556,174556,camara,Pedro Eugênio,M,PT,PE,Titular,0,1
51,74449,174449,camara,Pedro Fernandes,M,PTB,MA,Titular,0,1
51,74111,174111,camara,Pedro Henry,M,PP**,MT,Titular,0,1
51,74637,174637,camara,Pedro Irujo,M,PMDB,BA,Titular,0,1
51,74207,174207,camara,Pedro Novais,M,PMDB,MA,Titular,0,1
51,73455,173455,camara,Pedro Pedrossian,M,PP**,MS,Efetivado,0,1
51,74102,174102,camara,Pedro Valadares,M,DEM,SE,Efetivado,0,1
51,73673,173673,camara,Pedro Wilson,M,PT,GO,Titular,0,1
51,74756,174756,camara,Philemon Rodrigues,M,PTB,PB,Titular,0,1
51,74589,174589,camara,Pimenta Da Veiga,M,PSDB,MG,Titular,0,1
51,74303,174303,camara,Pimentel Gomes,M,PPS,CE,Suplente,0,1
51,74304,174304,camara,Pinheiro Landim,M,S.PART.,CE,Titular,0,1
51,73486,173486,camara,Pompeo De Mattos,M,PDT,RS,Titular,1,1
51,74638,174638,camara,Prisco Viana,M,PPB,BA,Suplente,0,1
51,74792,174792,camara,Professor Luizinho,M,PT,SP,Titular,0,1
51,73465,173465,camara,Rafael Greca,M,PFL,PR,Titular,0,1
51,74590,174590,camara,Rafael Guerra,M,PSDB,MG,Titular,0,1
51,74237,174237,camara,Raimundo Colombo,M,PFL,SC,Suplente,0,1
51,74216,174216,camara,Raimundo Gomes De Matos,M,PSDB,CE,Titular,0,1
51,74084,174084,camara,Raimundo Santos,M,PR,PA,Titular,0,1
51,73593,173593,camara,Rainel Barbosa,M,PMDB,TO,Suplente,0,1
51,73574,173574,camara,Reginaldo Germano,M,PP**,BA,Titular,0,1
51,74560,174560,camara,Regis Cavalcante,M,PPS,AL,Titular,0,1
51,73693,173693,camara,Reinaldo Gripp,M,PR,RJ,Efetivado,0,1
51,74208,174208,camara,Remi Trinta,M,PR,MA,Titular,0,1
51,73591,173591,camara,Renato Silva,M,PSDB,PR,Suplente,0,1
51,73475,173475,camara,Renato Vianna,M,PMDB,SC,Titular,1,1
51,74353,174353,camara,Renildo Leal,M,PTB,PA,Titular,0,1
51,73788,173788,camara,Ricardo Barros,M,PP,PR,Titular,1,1
51,74793,174793,camara,Ricardo Berzoini,M,PT,SP,Titular,0,1
51,74674,174674,camara,Ricardo Ferraço,M,PPS,ES,Titular,0,1
51,74557,174557,camara,Ricardo Fiuza,M,PP**,PE,Titular,0,1
51,73557,173557,camara,Ricardo Izar,M,PTB,SP,Titular,0,1
51,73578,173578,camara,Ricardo Maranhão,M,PSB,RJ,Suplente,0,1
51,73580,173580,camara,Ricardo Noronha,M,PMDB,DF,Suplente,0,1
51,74023,174023,camara,Ricardo Rique,M,PR,PB,Suplente,0,1
51,73490,173490,camara,Ricarte De Freitas,M,PTB,MT,Suplente,0,1
51,74777,174777,camara,Rita Camata,F,PSDB,ES,Titular,0,1
51,73985,173985,camara,Robério Araújo,M,PL*,RR,Titular,0,1
51,73487,173487,camara,Roberto Argenta,M,PHS,RS,Titular,1,1
51,73674,173674,camara,Roberto Balestra,M,PP,GO,Titular,0,1
51,74758,174758,camara,Roberto Brant,M,PFL,MG,Titular,0,1
51,73420,173420,camara,Roberto Jefferson,M,PTB,RJ,Titular,0,1
51,73912,173912,camara,Roberto John,M,PT,PI,Titular,0,1
51,74305,174305,camara,Roberto Pessoa,M,PSDB,CE,Titular,0,1
51,74209,174209,camara,Roberto Rocha,M,PSDB,MA,Titular,0,1
51,73558,173558,camara,Robson Tuma,M,DEM,SP,Suplente,0,1
51,74693,174693,camara,Rodrigo Maia,M,DEM,RJ,Titular,1,1
51,73651,173651,camara,Rogerio Silva,M,PP**,MT,Suplente,0,1
51,74640,174640,camara,Roland Lavigne,M,PSDB,BA,Efetivado,0,1
51,74759,174759,camara,Romel Anizio,M,PP**,MG,Efetivado,0,1
51,74591,174591,camara,Romeu Queiroz,M,PTB,MG,Suplente,0,1
51,74306,174306,camara,Rommel Feijó,M,PTB,CE,Titular,0,1
51,74813,174813,camara,Ronaldo Caiado,M,DEM,GO,Titular,0,1
51,73421,173421,camara,Ronaldo Cezar Coelho,M,PSDB,RJ,Titular,0,1
51,74760,174760,camara,Ronaldo Perim,M,PMDB,MG,Suplente,0,1
51,74221,174221,camara,Ronaldo Santos,M,PSDB,RJ,Suplente,0,1
51,74592,174592,camara,Ronaldo Vasconcellos,M,PTB,MG,Titular,0,1
51,73507,173507,camara,Rose De Freitas,F,PMDB,ES,Titular,0,1
51,73422,173422,camara,Rubem Medina,M,PFL,RJ,Titular,0,1
51,73466,173466,camara,Rubens Bueno,M,CIDADANIA,PR,Titular,1,1
51,74795,174795,camara,Rubens Furlan,M,PPS,SP,Titular,0,1
51,73604,173604,camara,Rui Falcão,M,PT,SP,Titular,1,1
51,74434,174434,camara,Salatiel Carvalho,M,PFL,PE,Efetivado,0,1
51,73986,173986,camara,Salomão Cruz,M,PFL,RR,Titular,0,1
51,73690,173690,camara,Salomão Gurgel,M,PDT,RN,Suplente,0,1
51,73559,173559,camara,Salvador Zimbaldi,M,PROS,SP,Titular,0,1
51,74796,174796,camara,Sampaio Dória,M,PSDB,SP,Titular,0,1
51,73467,173467,camara,Santos Filho,M,PFL,PR,Titular,0,1
51,74762,174762,camara,Saraiva Felipe,M,MDB,MG,Titular,0,1
51,74210,174210,camara,Sarney Filho,M,PV,MA,Titular,0,1
51,73596,173596,camara,Saulo Coelho,M,PSDB,MG,Titular,0,1
51,74575,174575,camara,Saulo Pedrosa,M,PSDB,BA,Titular,0,1
51,74211,174211,camara,Sebastião Madeira,M,PSDB,MA,Titular,0,1
51,73885,173885,camara,Serafim Venzon,M,PSDB,SC,Suplente,0,1
51,74069,174069,camara,Sérgio Barcellos,M,PFL,AP,Titular,0,1
51,74442,174442,camara,Sérgio Barros,M,PSDB,AC,Titular,0,1
51,74360,174360,camara,Sérgio Carvalho,M,PSDB,RO,Titular,0,1
51,74435,174435,camara,Sergio Guerra,M,PSDB,PE,Titular,0,1
51,74763,174763,camara,Sérgio Miranda,M,PDT,MG,Titular,0,1
51,74458,174458,camara,Sérgio Novais,M,PSB,CE,Titular,0,1
51,74564,174564,camara,Sérgio Reis,M,PTB,SE,Titular,0,1
51,74436,174436,camara,Severino Cavalcanti,M,PP**,PE,Titular,0,1
51,74765,174765,camara,Silas Brasileiro,M,MDB,MG,Suplente,0,1
51,74356,174356,camara,Silas Câmara,M,REPUBLICANOS,AM,Titular,1,1
51,73560,173560,camara,Silvio Torres,M,PSDB,SP,Titular,0,1
51,73424,173424,camara,Simão Sessim,M,PP,RJ,Titular,0,1
51,74085,174085,camara,Socorro Gomes,F,PCdoB,PA,Efetivado,0,1
51,73488,173488,camara,Synval Guazzelli,M,PMDB,RS,Titular,0,1
51,74806,174806,camara,Tadeu Filippelli,M,MDB,DF,Suplente,1,1
51,74523,174523,camara,Talvane Albuquerque Neto,M,PTN,AL,Titular,0,1
51,73687,173687,camara,Tânia Soares,F,PCdoB,SE,Titular,0,1
51,73577,173577,camara,Tarcísio Zimmermann,M,PT,RS,Titular,0,1
51,73561,173561,camara,Telma De Souza,F,PT,SP,Suplente,0,1
51,73989,173989,camara,Telmo Kirst,M,PPB,RS,Titular,0,1
51,73652,173652,camara,Teté Bezerra,F,PMDB,MT,Efetivado,0,1
51,74461,174461,camara,Themístocles Sampaio,M,PMDB,PI,Efetivado,0,1
51,74767,174767,camara,Tilden Santiago,M,PT,MG,Titular,0,1
51,74307,174307,camara,Ubiratan Aguiar,M,PSDB,CE,Titular,0,1
51,74193,174193,camara,Udson Bandeira,M,PMDB,TO,Suplente,0,1
51,74644,174644,camara,Ursicino Queiroz,M,PFL,BA,Titular,0,1
51,73564,173564,camara,Vadão Gomes,M,PP**,SP,Titular,0,1
51,74136,174136,camara,Valdeci Oliveira,M,PT,RS,Titular,0,1
51,74691,174691,camara,Valdeci Paiva,M,PSL,RJ,Titular,0,1
51,73565,173565,camara,Valdemar Costa Neto,M,PR,SP,Titular,0,1
51,74348,174348,camara,Valdir Ganzer,M,PT,PA,Titular,0,1
51,73790,173790,camara,Valdomiro Meger,M,PFL,PR,Suplente,0,1
51,74357,174357,camara,Vanessa Grazziotin,F,PCdoB,AM,Titular,0,1
51,74233,174233,camara,Vanio Dos Santos,M,PT,SC,Suplente,1,1
51,74087,174087,camara,Vic Pires Franco,M,DEM,PA,Titular,0,1
51,74308,174308,camara,Vicente Arruda,M,PR,CE,Efetivado,0,1
51,73476,173476,camara,Vicente Caropreso,M,PSDB,SC,Titular,0,1
51,73677,173677,camara,Vilmar Rocha,M,PSD,GO,Titular,0,1
51,74593,174593,camara,Virgílio Guimarães,M,PT,MG,Titular,0,1
51,74768,174768,camara,Vittorio Medioli,M,PV,MG,Titular,0,1
51,74694,174694,camara,Vivaldo Barbosa,M,PDT,RJ,Titular,0,1
51,73915,173915,camara,Vivaldo Costa,M,PL*,RN,Suplente,0,1
51,73567,173567,camara,Wagner Rossi,M,PMDB,SP,Titular,0,1
51,73643,173643,camara,Wagner Salustiano,M,PPB,SP,Titular,0,1
51,73456,173456,camara,Waldemir Moka,M,PMDB,MS,Titular,0,1
51,74576,174576,camara,Waldir Pires,M,PT,BA,Titular,0,1
51,73489,173489,camara,Waldir Schmidt,M,PMDB,RS,Titular,0,1
51,74668,174668,camara,Walfrido Mares Guia,M,PTB,MG,Titular,0,1
51,74218,174218,camara,Walter Pinheiro,M,PT,BA,Titular,0,1
51,74695,174695,camara,Wanderley Martins,M,PSB,RJ,Titular,0,1
51,73653,173653,camara,Wellington Fagundes,M,PR,MT,Titular,0,1
51,74462,174462,camara,Wellington Dias,M,PT,PI,Titular,0,1
51,73792,173792,camara,Werner Wanderer,M,PFL,PR,Titular,0,1
51,73661,173661,camara,Wigberto Tartuce,M,PPB,DF,Titular,0,1
51,74414,174414,camara,Wilson Braga,M,PMDB,PB,Titular,0,1
51,73991,173991,camara,Wilson Cignachi,M,PMDB,RS,Suplente,0,1
51,73598,173598,camara,Wilson Cunha,M,PL*,MG,Suplente,0,1
51,74801,174801,camara,Wilson Santos,M,PSDB,MT,Titular,0,1
51,74439,174439,camara,Wolney Queiroz,M,PDT,PE,Titular,1,1
51,74797,174797,camara,Xico Graziano,M,PSDB,SP,Efetivado,0,1
51,73992,173992,camara,Yeda Crusius,F,PSDB,RS,Efetivado,0,1
51,73573,173573,camara,Yvonilton Gonçalves,M,PFL,BA,Titular,0,1
51,74769,174769,camara,Zaire Rezende,M,PMDB,MG,Titular,0,1
51,73678,173678,camara,Zé Gomes Da Rocha,M,PMDB,GO,Titular,0,1
51,74798,174798,camara,Zé Índio,M,PMDB,SP,Titular,0,1
51,74354,174354,camara,Zenaldo Coutinho,M,PSDB,PA,Titular,0,1
51,74669,174669,camara,Zezé Perrella,M,PFL,MG,Titular,0,1
51,74185,174185,camara,Zila Bezerra,F,PTB,AC,Titular,0,1
51,73645,173645,camara,Zulaiê Cobra,F,PSDB,SP,Titular,0,1
51,1,21,senado,Ademir Andrade,M,PSB,PA,Titular,0,1
51,946,2946,senado,Alberto Silva,M,MDB,PI,Titular,0,1
51,2,22,senado,Alexandre Costa,M,NA,MA,Titular,0,1
51,945,2945,senado,Alvaro Dias,M,PODEMOS,PR,Titular,1,1
51,1025,21025,senado,Amir Lando,M,MDB,RO,Titular,0,1
51,1002,21002,senado,Antero Paes de Barros,M,PSDB,MT,Titular,0,1
51,4,24,senado,Antonio Carlos Magalhães,M,NA,BA,Titular,0,1
51,3,23,senado,Antonio Carlos Valadares,M,PSB,SE,Titular,0,1
51,5,25,senado,Arlindo Porto,M,PTB,MG,Titular,0,1
51,6,26,senado,Artur da Tavola,M,PSDB,RJ,Titular,0,1
51,7,27,senado,Benedita da Silva,F,PT,RJ,Titular,0,1
51,9,29,senado,Bernardo Cabral,M,NA,AM,Titular,0,1
51,111,2111,senado,Blairo Maggi,M,PL,MT,Titular,0,1
51,10,210,senado,Carlos Bezerra,M,MDB,MT,Titular,0,1
51,11,211,senado,Carlos Patrocínio,M,PTB,TO,Titular,0,1
51,12,212,senado,Carlos Wilson,M,PT,PE,Titular,0,1
51,13,213,senado,Casildo Maldaner,M,MDB,SC,1º Suplente,0,1
51,16,216,senado,Edison Lobão,M,MDB,MA,Titular,0,1
51,1024,21024,senado,Eduardo Siqueira Campos,M,PSDB,TO,Titular,0,1
51,17,217,senado,Eduardo Suplicy,M,PT,SP,Titular,0,1
51,19,219,senado,Emília Fernandes,F,PT,RS,Titular,0,1
51,21,221,senado,Ernandes Amorim,M,PTB,RO,Titular,0,1
51,23,223,senado,Fernando Bezerra,M,PTB,RN,Titular,0,1
51,25,225,senado,Francelino Pereira,M,NA,MG,Titular,0,1
51,26,226,senado,Freitas Neto,M,PSDB,PI,Titular,0,1
51,27,227,senado,Geraldo Melo,M,PSDB,RN,Titular,0,1
51,28,228,senado,Gerson Camata,M,MDB,ES,Titular,0,1
51,944,2944,senado,Gilberto Mestrinho,M,MDB,AM,Titular,0,1
51,30,230,senado,Gilvam Borges,M,MDB,AP,Titular,0,1
51,923,2923,senado,Heloísa Helena,F,PSOL,AL,Titular,0,1
51,32,232,senado,Hugo Napoleão,M,PSD,PI,Titular,0,1
51,33,233,senado,Humberto Lucena,M,NA,PB,Titular,0,1
51,34,234,senado,Iris Rezende,M,MDB,GO,Titular,0,1
51,35,235,senado,Jader Barbalho,M,MDB,PA,Titular,1,1
51,36,236,senado,Jefferson Peres,M,NA,AM,Titular,0,1
51,38,238,senado,Jonas Pinheiro,M,NA,MT,Titular,0,1
51,948,2948,senado,Jorge Bornhausen,M,NA,SC,Titular,0,1
51,40,240,senado,José Agripino,M,DEM,RN,Titular,0,1
51,951,2951,senado,José Alencar,M,NA,MG,Titular,0,1
51,42,242,senado,José Bianco,M,NA,RO,Titular,0,1
51,43,243,senado,José Eduardo Dutra,M,PT,SE,1º Suplente,0,1
51,44,244,senado,José Fogaça,M,MDB,RS,Titular,0,1
51,45,245,senado,José Ignácio Ferreira,M,NA,ES,Titular,0,1
51,922,2922,senado,José Jorge,M,NA,PE,Titular,0,1
51,46,246,senado,José Roberto Arruda,M,NA,DF,Titular,0,1
51,47,247,senado,José Sarney,M,MDB,AP,Titular,0,1
51,90,290,senado,José Serra,M,PSDB,SP,Titular,1,1
51,950,2950,senado,João Alberto Souza,M,MDB,MA,Titular,0,1
51,949,2949,senado,Juvêncio da Fonseca,M,PSDB,MS,Titular,0,1
51,52,252,senado,Lauro Campos,M,NA,DF,Titular,0,1
51,53,253,senado,Leomar Quintanilha,M,MDB,TO,Titular,0,1
51,943,2943,senado,Luiz Estevão,M,NA,DF,Titular,0,1
51,947,2947,senado,Luiz Otavio,M,MDB,PA,Titular,0,1
51,1022,21022,senado,Luiz Pontes,M,PSDB,CE,Titular,0,1
51,57,257,senado,Lúcio Alcântara,M,PSDB,CE,Titular,0,1
51,58,258,senado,Lúdio Coelho,M,PSDB,MS,Titular,0,1
51,302,2302,senado,Maguito Vilela,M,MDB,GO,Titular,0,1
51,1023,21023,senado,Maria do Carmo Alves,F,DEM,SE,Titular,1,1
51,59,259,senado,Marina Silva,F,PV,AC,Titular,0,1
51,60,260,senado,Marluce Pinto,F,MDB,RR,Titular,0,1
51,61,261,senado,Mauro Miranda,M,MDB,GO,Titular,0,1
51,952,2952,senado,Mozarildo Cavalcanti,M,PTB,RR,Titular,0,1
51,62,262,senado,Nabor Júnior,M,MDB,AC,Titular,0,1
51,63,263,senado,Ney Suassuna,M,MDB,PB,1º Suplente,0,1
51,66,266,senado,Osmar Dias,M,PDT,PR,Titular,0,1
51,942,2942,senado,Paulo Hartung,M,PSB,ES,Titular,0,1
51,924,2924,senado,Paulo Souto,M,NA,BA,Titular,0,1
51,68,268,senado,Pedro Simon,M,MDB,RS,Titular,0,1
51,69,269,senado,Ramez Tebet,M,NA,MS,Titular,0,1
51,70,270,senado,Renan Calheiros,M,MDB,AL,Titular,1,1
51,71,271,senado,Roberto Freire,M,CIDADANIA,PE,1º Suplente,0,1
51,72,272,senado,Roberto Requião,M,MDB,PR,Titular,0,1
51,1026,21026,senado,Roberto Saturnino,M,PT,RJ,Titular,0,1
51,73,273,senado,Romero Jucá,M,MDB,RR,Titular,0,1
51,74,274,senado,Romeu Tuma,M,PTB,SP,Titular,0,1
51,75,275,senado,Ronaldo Cunha Lima,M,NA,PB,Titular,0,1
51,76,276,senado,Sebastião Bala Rocha,M,SOLIDARIEDADE,AP,Titular,0,1
51,77,277,senado,Sérgio Machado,M,MDB,CE,Titular,0,1
51,78,278,senado,Teotonio Vilela Filho,M,PSDB,AL,Titular,0,1
51,982,2982,senado,Tião Viana,M,PT,AC,Titular,0,1
51,80,280,senado,Vilson Kleinübing,M,NA,SC,Titular,0,1
51,81,281,senado,Waldeck Ornelas,M,NA,BA,Titular,0,1
52,73764,173764,camara,Abelardo Lupion,M,DEM,PR,Titular,0,1
52,73886,173886,camara,Adão Pretto,M,PT,RS,Titular,0,1
52,74328,174328,camara,Adauto Pereira,M,PFL,PB,Titular,0,1
52,74386,174386,camara,Adelor Vieira,M,PMDB,SC,Titular,0,1
52,133374,1133374,camara,Ademir Camilo,M,MDB,MG,Suplente,0,1
52,73765,173765,camara,Affonso Camargo,M,PSDB,PR,Titular,0,1
52,136811,1136811,camara,Afonso Hamm,M,PP,RS,Titular,1,1
52,74358,174358,camara,Agnaldo Muniz,M,PSC,RO,Suplente,0,1
52,73654,173654,camara,Agnelo Queiroz,M,PCdoB,DF,Titular,0,1
52,73457,173457,camara,Airton Roveda,M,PR,PR,Suplente,0,1
52,74018,174018,camara,Albérico Filho,M,PMDB,MA,Suplente,0,1
52,73579,173579,camara,Alberto Fraga,M,DEM,DF,Titular,0,1
52,73427,173427,camara,Alberto Goldman,M,PSDB,SP,Titular,0,1
52,73979,173979,camara,Alceste Almeida,M,PTB,RR,Titular,0,1
52,73477,173477,camara,Alceu Collares,M,PDT,RS,Titular,0,1
