cargo,id_parlamentar,partido,uf,nome,situacao,sigla,casa,foto
NA,5924,PODEMOS,PR,Oriovisto Guimarães,Titular,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5924.jpg
NA,5533,PODEMOS,RS,Lasier Martins,Suplente,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5533.jpg
NA,2331,PODEMOS,ES,Rose de Freitas,Titular,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador2331.jpg
NA,5666,PSL,SP,Major Olimpio,Suplente,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5666.jpg
NA,5929,PSL,MT,Juíza Selma,Titular,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5929.jpg
NA,5894,PSL,RJ,Flávio Bolsonaro,Suplente,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5894.jpg
NA,5748,PSB,PB,Veneziano Vital do Rêgo,Titular,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5748.jpg
NA,5895,PSB,GO,Jorge Kajuru,Suplente,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5895.jpg
NA,5973,PDT,CE,Cid Gomes,Titular,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5973.jpg
NA,5942,CIDADANIA,ES,Marcos do Val,Suplente,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5942.jpg
NA,5953,REDE,ES,Fabiano Contarato,Titular,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5953.jpg
NA,5012,REDE,AP,Randolfe Rodrigues,Suplente,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg
NA,5982,CIDADANIA,SE,Alessandro Vieira,Titular,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5982.jpg
NA,4981,PDT,RO,Acir Gurgacz,Suplente,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4981.jpg
NA,5411,PDT,MA,Weverton,Titular,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5411.jpg
NA,5979,PSB,DF,Leila Barros,Suplente,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5979.jpg
NA,5008,PT,PE,Humberto Costa,Titular,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg
NA,5535,PROS,RR,Telmário Mota,Suplente,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5535.jpg
NA,5561,PROS,AL,Renilde Bulhões,Titular,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5561.jpg
NA,581,PT,BA,Jaques Wagner,Suplente,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg
NA,5352,PT,SE,Rogério Carvalho,Titular,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5352.jpg
NA,374,PT,PA,Paulo Rocha,Suplente,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg
NA,5523,PSD,BA,Otto Alencar,Titular,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg
NA,4560,PSD,AC,Sérgio Petecão,Suplente,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4560.jpg
NA,5967,PSD,BA,Angelo Coronel,Titular,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5967.jpg
NA,5985,PSD,MS,Nelsinho Trad,Suplente,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5985.jpg
NA,751,PSD,RJ,Arolde de Oliveira,Titular,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador751.jpg
NA,5990,PSD,MG,Carlos Viana,Suplente,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5990.jpg
NA,5732,DEM,MG,Rodrigo Pacheco,Titular,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5732.jpg
NA,3806,PSC,PA,Zequinha Marinho,Suplente,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3806.jpg
NA,5422,DEM,RO,Marcos Rogério,Titular,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5422.jpg
NA,1023,DEM,SE,Maria do Carmo Alves,Suplente,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1023.jpg
VICE-PRESIDENTE,5350,PL,SC,Jorginho Mello,Titular,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5350.jpg
NA,1173,PL,MT,Wellington Fagundes,Suplente,CCJ,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1173.jpg
NA,70,MDB,AL,Renan Calheiros,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador70.jpg
NA,475,MDB,RO,Confúcio Moura,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador475.jpg
NA,3777,MDB,TO,Eduardo Gomes,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3777.jpg
NA,5537,MDB,SC,Dário Berger,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5537.jpg
NA,5998,PP,PB,Daniella Ribeiro,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5998.jpg
NA,5585,MDB,GO,Luiz do Carmo,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5585.jpg
PRESIDENTE,5899,PP,GO,Vanderlan Cardoso,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5899.jpg
NA,5557,PP,AC,Mailza Gomes,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5557.jpg
NA,4770,PSDB,DF,Izalci Lucas,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4770.jpg
NA,5376,PSDB,SP,Mara Gabrilli,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5376.jpg
NA,5905,PSDB,AL,Rodrigo Cunha,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5905.jpg
NA,5502,PSDB,AM,Plínio Valério,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5502.jpg
NA,5924,PODEMOS,PR,Oriovisto Guimarães,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5924.jpg
NA,5959,PODEMOS,RN,Styvenson Valentim,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5959.jpg
VICE-PRESIDENTE,5929,PSL,MT,Juíza Selma,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5929.jpg
NA,5666,PSL,SP,Major Olimpio,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5666.jpg
NA,5982,CIDADANIA,SE,Alessandro Vieira,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5982.jpg
NA,345,REDE,PR,Flávio Arns,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador345.jpg
NA,5942,CIDADANIA,ES,Marcos do Val,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5942.jpg
NA,1249,PDT,TO,Kátia Abreu,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1249.jpg
NA,5411,PDT,MA,Weverton,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5411.jpg
NA,4981,PDT,RO,Acir Gurgacz,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4981.jpg
NA,5627,PT,RN,Jean Paul Prates,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5627.jpg
NA,5561,PROS,AL,Renilde Bulhões,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5561.jpg
NA,374,PT,PA,Paulo Rocha,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg
NA,5352,PT,SE,Rogério Carvalho,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5352.jpg
NA,751,PSD,RJ,Arolde de Oliveira,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador751.jpg
NA,5990,PSD,MG,Carlos Viana,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5990.jpg
NA,5967,PSD,BA,Angelo Coronel,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5967.jpg
NA,4560,PSD,AC,Sérgio Petecão,Suplente,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4560.jpg
NA,470,DEM,RR,Chico Rodrigues,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador470.jpg
NA,1173,PL,MT,Wellington Fagundes,Titular,CCT,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1173.jpg
NA,35,MDB,PA,Jader Barbalho,Titular,CDH,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador35.jpg
NA,4545,MDB,PE,Jarbas Vasconcelos,Suplente,CDH,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4545.jpg
NA,742,MDB,PI,Marcelo Castro,Titular,CDH,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador742.jpg
NA,5998,PP,PB,Daniella Ribeiro,Suplente,CDH,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5998.jpg
NA,5899,PP,GO,Vanderlan Cardoso,Titular,CDH,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5899.jpg
NA,5557,PP,AC,Mailza Gomes,Titular,CDH,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5557.jpg
NA,5976,PODEMOS,CE,Eduardo Girão,Titular,CDH,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5976.jpg
NA,5988,PSL,MS,Soraya Thronicke,Suplente,CDH,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5988.jpg
NA,5959,PODEMOS,RN,Styvenson Valentim,Titular,CDH,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5959.jpg
NA,5322,PODEMOS,RJ,Romário,Suplente,CDH,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5322.jpg
NA,5533,PODEMOS,RS,Lasier Martins,Titular,CDH,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5533.jpg
NA,2331,PODEMOS,ES,Rose de Freitas,Suplente,CDH,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador2331.jpg
NA,5929,PSL,MT,Juíza Selma,Titular,CDH,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5929.jpg
NA,5376,PSDB,SP,Mara Gabrilli,Suplente,CDH,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5376.jpg
NA,345,REDE,PR,Flávio Arns,Titular,CDH,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador345.jpg
NA,5982,CIDADANIA,SE,Alessandro Vieira,Suplente,CDH,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5982.jpg
NA,4981,PDT,RO,Acir Gurgacz,Titular,CDH,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4981.jpg
NA,5953,REDE,ES,Fabiano Contarato,Suplente,CDH,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5953.jpg
NA,5979,PSB,DF,Leila Barros,Titular,CDH,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5979.jpg
PRESIDENTE,825,PT,RS,Paulo Paim,Titular,CDH,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg
NA,374,PT,PA,Paulo Rocha,Suplente,CDH,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador374.jpg
VICE-PRESIDENTE,5535,PROS,RR,Telmário Mota,Titular,CDH,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5535.jpg
NA,5783,PROS,RN,Zenaide Maia,Suplente,CDH,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5783.jpg
NA,751,PSD,RJ,Arolde de Oliveira,Titular,CDH,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador751.jpg
NA,4560,PSD,AC,Sérgio Petecão,Suplente,CDH,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4560.jpg
NA,5985,PSD,MS,Nelsinho Trad,Titular,CDH,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5985.jpg
NA,5926,PSD,AP,Lucas Barreto,Suplente,CDH,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5926.jpg
NA,5422,DEM,RO,Marcos Rogério,Titular,CDH,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5422.jpg
NA,742,MDB,PI,Marcelo Castro,Titular,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador742.jpg
NA,3777,MDB,TO,Eduardo Gomes,Suplente,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3777.jpg
NA,5537,MDB,SC,Dário Berger,Titular,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5537.jpg
NA,5540,MDB,PE,Fernando Bezerra Coelho,Suplente,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5540.jpg
NA,5998,PP,PB,Daniella Ribeiro,Suplente,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5998.jpg
PRESIDENTE,4770,PSDB,DF,Izalci Lucas,Titular,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4770.jpg
NA,5376,PSDB,SP,Mara Gabrilli,Suplente,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5376.jpg
NA,5502,PSDB,AM,Plínio Valério,Titular,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5502.jpg
NA,5905,PSDB,AL,Rodrigo Cunha,Suplente,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5905.jpg
NA,5988,PSL,MS,Soraya Thronicke,Titular,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5988.jpg
NA,5959,PODEMOS,RN,Styvenson Valentim,Suplente,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5959.jpg
NA,5531,PODEMOS,PI,Elmano Férrer,Titular,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5531.jpg
NA,5929,PSL,MT,Juíza Selma,Suplente,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5929.jpg
NA,5748,PSB,PB,Veneziano Vital do Rêgo,Titular,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5748.jpg
NA,5012,REDE,AP,Randolfe Rodrigues,Titular,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg
NA,345,REDE,PR,Flávio Arns,Suplente,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador345.jpg
NA,5718,CIDADANIA,MA,Eliziane Gama,Titular,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5718.jpg
NA,5411,PDT,MA,Weverton,Suplente,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5411.jpg
NA,581,PT,BA,Jaques Wagner,Titular,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg
NA,5627,PT,RN,Jean Paul Prates,Suplente,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5627.jpg
VICE-PRESIDENTE,5783,PROS,RN,Zenaide Maia,Titular,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5783.jpg
NA,5008,PT,PE,Humberto Costa,Suplente,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg
NA,5926,PSD,AP,Lucas Barreto,Titular,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5926.jpg
NA,5967,PSD,BA,Angelo Coronel,Suplente,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5967.jpg
NA,5525,PSD,AM,Omar Aziz,Titular,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5525.jpg
NA,5523,PSD,BA,Otto Alencar,Suplente,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg
NA,470,DEM,RR,Chico Rodrigues,Titular,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador470.jpg
NA,5350,PL,SC,Jorginho Mello,Suplente,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5350.jpg
NA,3806,PSC,PA,Zequinha Marinho,Titular,CDR,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3806.jpg
NA,70,MDB,AL,Renan Calheiros,Titular,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador70.jpg
NA,3777,MDB,TO,Eduardo Gomes,Suplente,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3777.jpg
PRESIDENTE,5537,MDB,SC,Dário Berger,Titular,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5537.jpg
NA,4994,MDB,AM,Eduardo Braga,Suplente,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4994.jpg
NA,475,MDB,RO,Confúcio Moura,Titular,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador475.jpg
NA,5998,PP,PB,Daniella Ribeiro,Suplente,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5998.jpg
NA,285,MDB,AC,Marcio Bittar,Titular,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador285.jpg
NA,5540,MDB,PE,Fernando Bezerra Coelho,Suplente,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5540.jpg
NA,5585,MDB,GO,Luiz do Carmo,Titular,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5585.jpg
NA,5557,PP,AC,Mailza Gomes,Titular,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5557.jpg
NA,4770,PSDB,DF,Izalci Lucas,Titular,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4770.jpg
NA,5502,PSDB,AM,Plínio Valério,Suplente,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5502.jpg
NA,5959,PODEMOS,RN,Styvenson Valentim,Titular,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5959.jpg
NA,5905,PSDB,AL,Rodrigo Cunha,Suplente,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5905.jpg
NA,5533,PODEMOS,RS,Lasier Martins,Titular,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5533.jpg
NA,5322,PODEMOS,RJ,Romário,Suplente,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5322.jpg
NA,5976,PODEMOS,CE,Eduardo Girão,Titular,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5976.jpg
NA,2331,PODEMOS,ES,Rose de Freitas,Suplente,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador2331.jpg
NA,677,PSDB,MA,Roberto Rocha,Titular,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador677.jpg
NA,5988,PSL,MS,Soraya Thronicke,Suplente,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5988.jpg
NA,5979,PSB,DF,Leila Barros,Titular,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5979.jpg
NA,5748,PSB,PB,Veneziano Vital do Rêgo,Suplente,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5748.jpg
NA,5973,PDT,CE,Cid Gomes,Titular,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5973.jpg
NA,1249,PDT,TO,Kátia Abreu,Suplente,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1249.jpg
VICE-PRESIDENTE,345,REDE,PR,Flávio Arns,Titular,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador345.jpg
NA,5953,REDE,ES,Fabiano Contarato,Suplente,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5953.jpg
NA,5942,CIDADANIA,ES,Marcos do Val,Titular,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5942.jpg
NA,5012,REDE,AP,Randolfe Rodrigues,Suplente,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg
NA,5982,CIDADANIA,SE,Alessandro Vieira,Titular,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5982.jpg
NA,825,PT,RS,Paulo Paim,Titular,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador825.jpg
NA,5627,PT,RN,Jean Paul Prates,Suplente,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5627.jpg
NA,5561,PROS,AL,Renilde Bulhões,Titular,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5561.jpg
NA,5008,PT,PE,Humberto Costa,Suplente,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg
NA,5783,PROS,RN,Zenaide Maia,Titular,CE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5783.jpg
