cargo,id,partido,uf,situacao,nome,sigla,casa
Titular,178852,PSD       ,AP,Titular,Marcos Reategui,PLP42014,camara
Titular,141515,,,Titular,Otavio Leite,PLP42014,camara
Titular,160604,PT        ,SC,Titular,Pedro Uczai,PLP42014,camara
Titular,141445,PT        ,RS,Titular,Pepe Vargas,PLP42014,camara
Titular,178992,PSDB      ,SP,Titular,Vitor Lippi,PLP42014,camara
Titular,141560,PSD       ,SP,Titular,Walter Ihoshi,PLP42014,camara
Titular,160518,PROS      ,MG,Titular,Weliton Prado,PLP42014,camara
Suplente,178875,,,Suplente,Alexandre Baldy,PLP42014,camara
Suplente,141513,DEM       ,MG,Suplente,Bilac Pinto,PLP42014,camara
Suplente,164360,PPS       ,SC,Suplente,Carmen Zanotto,PLP42014,camara
Suplente,141422,DEM       ,PB,Suplente,Efraim Filho,PLP42014,camara
Suplente,141429,DEM       ,RN,Suplente,Felipe Maia,PLP42014,camara
Suplente,178980,PSD       ,SP,Suplente,Goulart,PLP42014,camara
Suplente,160572,PTB       ,PE,Suplente,Jorge Côrte Real,PLP42014,camara
Suplente,178885,PATRI     ,MA,Suplente,Junior Marreca,PLP42014,camara
Suplente,151208,PP        ,SE,Suplente,Laercio Oliveira,PLP42014,camara
Suplente,74787,PR        ,SP,Suplente,Milton Monti,PLP42014,camara
Suplente,141535,PSDB      ,RN,Suplente,Rogério Marinho,PLP42014,camara
Suplente,160621,PSD       ,PR,Suplente,Sandro Alex,PLP42014,camara
Suplente,141553,PSDB      ,SP,Suplente,Vanderlei Macris,PLP42014,camara
Presidente,178926,PSB       ,PI,Titular,Rodrigo Martins,PLP51918,camara
PrimeiroVice-Presidente,137070,PR        ,TO,Titular,Vicentinho Júnior,PLP51918,camara
SegundoVice-Presidente,178936,PR        ,RJ,Titular,Alexandre Valle,PLP51918,camara
TerceiroVice-Presidente,160636,PTB       ,PB,Titular,Wilson Filho,PLP51918,camara
Titular,73579,DEM       ,DF,Titular,Alberto Fraga,PLP51918,camara
Titular,178875,,,Titular,Alexandre Baldy,PLP51918,camara
Titular,160545,DEM       ,SP,Titular,Alexandre Leite,PLP51918,camara
Titular,178936,PR        ,RJ,Titular,Alexandre Valle,PLP51918,camara
Titular,195143,PROS      ,PB,Titular,André Amaral,PLP51918,camara
Titular,93083,PP        ,BA,Titular,Cacá Leão,PLP51918,camara
Titular,178876,PSDB      ,GO,Titular,Célio Silveira,PLP51918,camara
Titular,144523,MDB       ,GO,Titular,Daniel Vilela,PLP51918,camara
Titular,160528,PSB       ,PE,Titular,Danilo Cabral,PLP51918,camara
Titular,143632,PSD       ,CE,Titular,Domingos Neto,PLP51918,camara
Titular,178953,PSD       ,RO,Titular,Expedito Netto,PLP51918,camara
Titular,141430,,,Titular,Felipe Bornier,PLP51918,camara
Titular,141441,PSC       ,MG,Titular,George Hilton,PLP51918,camara
Titular,178873,PT        ,ES,Titular,Helder Salomão,PLP51918,camara
Titular,74366,PRB       ,GO,Titular,João Campos,PLP51918,camara
Titular,178894,PODE      ,MG,Titular,Laudivio Carvalho,PLP51918,camara
Titular,141562,MDB       ,ES,Titular,Lelo Coimbra,PLP51918,camara
Titular,178879,SOLIDARI  ,GO,Titular,Lucas Vergilio,PLP51918,camara
Titular,146788,PHS       ,MG,Titular,Marcelo Aro,PLP51918,camara
Titular,74158,PDT       ,MG,Titular,Mário Heringer,PLP51918,camara
Titular,178987,PCdoB     ,SP,Titular,Orlando Silva,PLP51918,camara
Titular,73463,PP        ,PR,Titular,Osmar Serraglio,PLP51918,camara
Titular,141515,,,Titular,Otavio Leite,PLP51918,camara
