id_ext,casa,id_autor,nome_autor,partido,uf,tipo_generico,sigla_local,qtd_de_documentos,is_important
2119881,camara,178944,Roberto Sales,DEM,RJ,Emenda,PEC28716,2,TRUE
2119881,camara,64960,Maria Helena,MDB,RR,Requerimento,PEC28716,1,TRUE
2119881,camara,73433,Arlindo Chinaglia,PT,SP,Voto em Separado,PEC28716,1,TRUE
2119881,camara,73434,Arnaldo Faria De Sá,PP,SP,Requerimento,CCJC,1,TRUE
2119881,camara,73434,Arnaldo Faria De Sá,PP,SP,Voto em Separado,CCJC,1,TRUE
2119881,camara,73531,Ivan Valente,PSOL,SP,Requerimento,CCJC,1,TRUE
2119881,camara,73531,Ivan Valente,PSOL,SP,Voto em Separado,PEC28716,1,TRUE
2119881,camara,73579,Alberto Fraga,DEM,DF,Emenda,PEC28716,1,TRUE
2119881,camara,73586,Júlio Delgado,PSB,MG,Requerimento,CCJC,1,TRUE
2119881,camara,73586,Júlio Delgado,PSB,MG,Voto em Separado,CCJC,1,TRUE
2119881,camara,74041,Luiz Couto,PT,PB,Voto em Separado,CCJC,1,TRUE
2119881,camara,74057,Alice Portugal,PCdoB,BA,Emenda,PEC28716,1,TRUE
2119881,camara,74095,Pauderney Avelino,DEM,,Emenda,PEC28716,1,TRUE
2119881,camara,74160,Patrus Ananias,PT,MG,Voto em Separado,CCJC,1,TRUE
2119881,camara,74161,Reginaldo Lopes,PT,MG,Voto em Separado,CCJC,1,TRUE
2119881,camara,74161,Reginaldo Lopes,PT,MG,Voto em Separado,PEC28716,1,TRUE
2119881,camara,74171,Chico Alencar,PSOL,RJ,Voto em Separado,CCJC,1,TRUE
2119881,camara,74253,Julio Lopes,PP,RJ,Requerimento,PEC28716,1,TRUE
2119881,camara,74253,Julio Lopes,PP,RJ,Requerimento,PLEN,1,TRUE
2119881,camara,74275,José Mentor,PT,SP,Voto em Separado,CCJC,1,TRUE
2119881,camara,74275,José Mentor,PT,SP,Voto em Separado,PEC28716,1,TRUE
2119881,camara,74283,Vicentinho,PT,SP,Voto em Separado,CCJC,1,TRUE
2119881,camara,74366,João Campos,PRB,GO,Requerimento,PEC28716,1,TRUE
2119881,camara,74371,Rubens Otoni,PT,GO,Voto em Separado,PEC28716,1,TRUE
2119881,camara,74378,Assis Do Couto,PDT,PR,Emenda,PEC28716,1,TRUE
2119881,camara,74378,Assis Do Couto,PDT,PR,Requerimento,PEC28716,1,TRUE
2119881,camara,74378,Assis Do Couto,PDT,PR,Requerimento,PLEN,1,TRUE
2119881,camara,74398,Maria Do Rosário,PT,RS,Voto em Separado,CCJC,1,TRUE
2119881,camara,74419,Gonzaga Patriota,PSB,PE,Emenda,PEC28716,1,TRUE
2119881,camara,74471,André De Paula,PSD,PE,Emenda,PEC28716,1,TRUE
2119881,camara,74474,Carlos Eduardo Cadoca,PDT,PE,Emenda,PEC28716,1,TRUE
2119881,camara,74574,Paulo Magalhães,PSD,BA,Emenda,PEC28716,1,TRUE
2119881,camara,74585,Lincoln Portela,PL,MG,Voto em Separado,CCJC,1,TRUE
2119881,camara,74655,Eduardo Barbosa,PSDB,MG,Emenda,PEC28716,1,TRUE
2119881,camara,74655,Eduardo Barbosa,PSDB,MG,Requerimento,PEC28716,1,TRUE
2119881,camara,74688,Luiz Sérgio,PT,RJ,Voto em Separado,PEC28716,1,TRUE
2119881,camara,74812,Pedro Chaves,MDB,GO,Emenda,PEC28716,1,TRUE
2119881,camara,74848,Jandira Feghali,PCdoB,RJ,Voto em Separado,PEC28716,1,TRUE
2119881,camara,74856,Laura Carneiro,DEM,RJ,Emenda,PEC28716,1,TRUE
2119881,camara,93472,Cristiane Brasil,PTB,RJ,Emenda,PEC28716,1,TRUE
2119881,camara,101309,Davidson Magalhães,PCdoB,BA,Emenda,PEC28716,1,TRUE
2119881,camara,113247,Valmir Prascidelli,PT,SP,Voto em Separado,CCJC,1,TRUE
2119881,camara,124411,Mauro Pereira,MDB,RS,Requerimento,PEC28716,1,TRUE
2119881,camara,129037,Gabriel Guimarães,PT,,Voto em Separado,CCJC,1,TRUE
2119881,camara,129618,Gorete Pereira,PR,CE,Emenda,PEC28716,1,TRUE
2119881,camara,133374,Ademir Camilo,MDB,MG,Emenda,PEC28716,1,TRUE
2119881,camara,133439,André Figueiredo,PDT,CE,Emenda,PEC28716,1,TRUE
2119881,camara,134812,Edmilson Rodrigues,PSOL,PA,Voto em Separado,PEC28716,1,TRUE
2119881,camara,141383,Antonio Bulhões,PRB,SP,Voto em Separado,CCJC,1,TRUE
2119881,camara,141421,Eduardo Da Fonte,PP,PE,Requerimento,PLEN,1,TRUE
2119881,camara,141422,Efraim Filho,DEM,,Emenda,PEC28716,1,TRUE
2119881,camara,141427,Fábio Ramalho,MDB,MG,Parecer,MESA,1,FALSE
2119881,camara,141445,Pepe Vargas,PT,,Voto em Separado,PEC28716,1,TRUE
2119881,camara,141450,Hugo Leal,PSD,RJ,Emenda,PEC28716,1,TRUE
2119881,camara,141454,Alfredo Kaefer,PP,PR,Emenda,PEC28716,1,TRUE
2119881,camara,141470,José Guimarães,PT,CE,Voto em Separado,CCJC,1,TRUE
2119881,camara,141478,Laerte Bessa,PR,DF,Emenda,PEC28716,1,TRUE
2119881,camara,141478,Laerte Bessa,PR,DF,Requerimento,PEC28716,1,TRUE
2119881,camara,141488,Paulo Teixeira,PT,SP,Voto em Separado,CCJC,1,TRUE
2119881,camara,141518,Paulo Pereira Da Silva,SOLIDARIEDADE,SP,Emenda,PEC28716,1,TRUE
2119881,camara,141518,Paulo Pereira Da Silva,SOLIDARIEDADE,SP,Requerimento,PEC28716,1,TRUE
2119881,camara,141560,Walter Ihoshi,PSD,SP,Emenda,PEC28716,1,TRUE
2119881,camara,143632,Domingos Neto,PSD,CE,Emenda,PEC28716,1,TRUE
2119881,camara,146949,Rosinha Da Adefal,AVANTE,AL,Emenda,PEC28216,1,TRUE
2119881,camara,146949,Rosinha Da Adefal,AVANTE,AL,Emenda,PEC28716,1,TRUE
2119881,camara,151965,Maia Filho,PP,PI,Voto em Separado,CCJC,1,TRUE
2119881,camara,152605,Glauber Braga,PSOL,RJ,Emenda,PEC28716,1,TRUE
2119881,camara,159237,Assis Carvalho,PT,PI,Voto em Separado,PEC28716,1,TRUE
2119881,camara,160515,Ronaldo Benedet,MDB,SC,Emenda,PEC28716,1,TRUE
2119881,camara,160538,Bohn Gass,PT,RS,Emenda,PEC28716,1,TRUE
2119881,camara,160559,Alceu Moreira,MDB,,Emenda,PEC28716,1,TRUE
2119881,camara,160559,Alceu Moreira,MDB,,Parecer,CCJC,1,TRUE
2119881,camara,160575,Erika Kokay,PT,DF,Requerimento,CCJC,1,TRUE
2119881,camara,160575,Erika Kokay,PT,DF,Voto em Separado,CCJC,1,TRUE
2119881,camara,160598,Flávia Morais,PDT,GO,Emenda,PEC28716,1,TRUE
2119881,camara,160632,Zé Silva,SOLIDARIEDADE,MG,Emenda,PEC28716,1,TRUE
2119881,camara,160637,Ronaldo Fonseca,PODE,DF,Requerimento,PEC28716,1,TRUE
2119881,camara,160639,Professora Dorinha Seabra Rezende,DEM,TO,Emenda,PEC28716,1,TRUE
2119881,camara,160639,Professora Dorinha Seabra Rezende,DEM,TO,Requerimento,PLEN,1,TRUE
2119881,camara,160640,Eros Biondini,PROS,MG,Emenda,PEC28716,1,TRUE
2119881,camara,160666,Félix Mendonça Júnior,PDT,BA,Emenda,PEC28716,1,TRUE
2119881,camara,164360,Carmen Zanotto,CIDADANIA,SC,Emenda,PEC28716,1,TRUE
2119881,camara,167722,Marcos Rogério,DEM,,Emenda,PEC28716,1,TRUE
2119881,camara,167722,Marcos Rogério,DEM,,Voto em Separado,CCJC,1,TRUE
2119881,camara,177282,Subtenente Gonzaga,PDT,MG,Requerimento,PEC28716,1,TRUE
2119881,camara,177282,Subtenente Gonzaga,PDT,MG,Requerimento,PLEN,1,TRUE
2119881,camara,178829,Capitão Augusto,PL,SP,Voto em Separado,CCJC,1,TRUE
2119881,camara,178836,Alan Rick,DEM,AC,Emenda,PEC28716,1,TRUE
2119881,camara,178840,Rocha,PSDB,,Voto em Separado,CCJC,1,TRUE
2119881,camara,178858,Mário Negromonte Jr.,PP,BA,Emenda,PEC28716,1,TRUE
2119881,camara,178859,Moema Gramacho,PT,,Voto em Separado,CCJC,1,TRUE
2119881,camara,178864,Adail Carneiro,PODE,CE,Requerimento,PEC28716,1,TRUE
2119881,camara,178865,Cabo Sabino,AVANTE,CE,Requerimento,PEC28716,1,TRUE
2119881,camara,178866,Luizianne Lins,PT,CE,Voto em Separado,PEC28716,1,TRUE
2119881,camara,178868,Odorico Monteiro,PSB,CE,Emenda,PEC28716,1,TRUE
2119881,camara,178887,Rubens Pereira Júnior,PCdoB,,Voto em Separado,CCJC,1,TRUE
2119881,camara,178890,Adelmo Carneiro Leão,PT,MG,Emenda,PEC28716,1,TRUE
2119881,camara,178901,Tereza Cristina,DEM,,Requerimento,PLEN,1,TRUE
2119881,camara,178917,João Fernando Coutinho,PROS,PE,Emenda,PEC28716,1,TRUE
2119881,camara,178930,Evandro Roman,PSD,PR,Emenda,PEC28716,1,TRUE
2119881,camara,178944,Roberto Sales,DEM,RJ,Requerimento,PEC28716,1,TRUE
2119881,camara,178945,Rosangela Gomes,PRB,RJ,Emenda,PEC28716,1,TRUE
2119881,camara,178964,Heitor Schuch,PSB,RS,Emenda,PEC28716,1,TRUE
2119881,camara,178966,Geovania De Sá,PSDB,SC,Emenda,PEC28716,1,TRUE
2119881,camara,178973,Ana Perugini,PT,SP,Voto em Separado,CCJC,1,TRUE
2119881,camara,178998,Raquel Muniz,PSD,MG,Emenda,PEC28716,1,TRUE
2120019,camara,62881,Danilo Forte,PSDB,CE,Requerimento,PL662116,9,TRUE
2120019,camara,141482,Leonardo Quintão,MDB,MG,Emenda,PL662116,7,TRUE
2120019,camara,62881,Danilo Forte,PSDB,CE,Parecer,PL662116,6,TRUE
2120019,camara,74553,José Carlos Aleluia,DEM,BA,Emenda,PL662116,6,TRUE
2120019,camara,171619,Margarida Salomão,PT,MG,Emenda,PL662116,6,TRUE
2120019,camara,178874,Sergio Vidigal,PDT,ES,Emenda,PL662116,5,TRUE
2120019,camara,73655,Augusto Carvalho,SOLIDARIEDADE,DF,Emenda,PL662116,4,TRUE
2120019,camara,74253,Julio Lopes,PP,RJ,Emenda,PL662116,4,TRUE
2120019,camara,178947,Sóstenes Cavalcante,DEM,RJ,Emenda,PL662116,4,TRUE
2120019,camara,160653,Roberto De Lucena,PODE,SP,Emenda,PL662116,3,TRUE
2120019,camara,178977,Eduardo Cury,PSDB,SP,Emenda,PL662116,3,TRUE
2120019,camara,74140,José Carlos Araújo,PR,BA,Emenda,PL662116,2,TRUE
2120019,camara,74554,José Rocha,PL,BA,Emenda,PL662116,2,TRUE
2120019,camara,141450,Hugo Leal,PSD,RJ,Requerimento,PL662116,2,TRUE
2120019,camara,160515,Ronaldo Benedet,MDB,SC,Emenda,PL662116,2,TRUE
2120019,camara,178977,Eduardo Cury,PSDB,SP,Requerimento,PL662116,2,TRUE
2120019,camara,73441,Celso Russomanno,PRB,SP,Emenda,PL662116,1,TRUE
2120019,camara,73463,Osmar Serraglio,PP,PR,Parecer,CCJC,1,TRUE
2120019,camara,73778,Luiz Carlos Hauly,PSDB,PR,Emenda,PL662116,1,TRUE
2120019,camara,74553,José Carlos Aleluia,DEM,BA,Requerimento,PL662116,1,TRUE
2120019,camara,141464,José Airton Cirilo,PT,CE,Emenda,PL662116,1,TRUE
2120019,camara,152605,Glauber Braga,PSOL,RJ,Emenda,PL662116,1,TRUE
2120019,camara,159238,Marcus Pestana,PSDB,MG,Emenda,PL662116,1,TRUE
2120019,camara,160512,Aureo,SOLIDARIEDADE,RJ,Voto em Separado,PL662116,1,TRUE
2120019,camara,160541,Arthur Lira,PP,AL,Emenda,PL662116,1,TRUE
2120019,camara,160587,Fábio Trad,PSD,MS,Outros,MESA,1,FALSE
2120019,camara,160653,Roberto De Lucena,PODE,SP,Requerimento,PL662116,1,TRUE
2120019,camara,171619,Margarida Salomão,PT,MG,Outros,PLEN,1,TRUE
2120019,camara,178874,Sergio Vidigal,PDT,ES,Requerimento,PL662116,1,TRUE
2120019,camara,178886,Juscelino Filho,DEM,MA,Emenda,PL662116,1,TRUE
2120019,camara,178937,Altineu Côrtes,PL,RJ,Emenda,PL662116,1,TRUE
2120019,camara,178941,Ezequiel Teixeira,PODE,RJ,Requerimento,PL662116,1,TRUE
2120775,camara,160604,Pedro Uczai,PT,SC,Requerimento,PL667016,12,TRUE
2120775,camara,178986,Nilto Tatto,PT,SP,Requerimento,PL667016,9,TRUE
2120775,camara,178970,João Daniel,PT,SE,Requerimento,PL667016,5,TRUE
2120775,camara,160511,Alessandro Molon,PSB,RJ,Requerimento,PL667016,4,TRUE
2120775,camara,160556,Padre João,PT,MG,Requerimento,PL667016,3,TRUE
2120775,camara,178901,Tereza Cristina,DEM,,Requerimento,PLEN,2,TRUE
2120775,camara,178986,Nilto Tatto,PT,SP,Parecer,PL667016,2,TRUE
2120775,camara,73531,Ivan Valente,PSOL,SP,Requerimento,PL667016,1,TRUE
2120775,camara,74010,Valdir Colatto,MDB,SC,Voto em Separado,PL667016,1,TRUE
2120775,camara,74160,Patrus Ananias,PT,MG,Requerimento,PL667016,1,TRUE
2120775,camara,134812,Edmilson Rodrigues,PSOL,PA,Requerimento,PL667016,1,TRUE
2120775,camara,160535,Marcon,PT,RS,Requerimento,PL667016,1,TRUE
2120775,camara,178901,Tereza Cristina,DEM,,Requerimento,PL667016,1,TRUE
2120775,camara,178926,Rodrigo Martins,PSB,PI,Requerimento,MESA,1,FALSE
2120775,camara,178970,João Daniel,PT,SE,Requerimento,PLEN,1,TRUE
2120775,camara,178986,Nilto Tatto,PT,SP,Requerimento,PLEN,1,TRUE
2121442,camara,73434,Arnaldo Faria De Sá,PP,SP,Emenda,PLEN,11,TRUE
2121442,camara,74057,Alice Portugal,PCdoB,BA,Requerimento,PL672616,8,TRUE
2121442,camara,178879,Lucas Vergilio,SOLIDARIEDADE,GO,Parecer,CTASP,6,TRUE
2121442,camara,73466,Rubens Bueno,CIDADANIA,PR,Requerimento,PL672616,5,TRUE
2121442,camara,97707,Heráclito Fortes,DEM,PI,Emenda,PLEN,5,TRUE
2121442,camara,73466,Rubens Bueno,CIDADANIA,PR,Emenda,PLEN,4,TRUE
2121442,camara,73466,Rubens Bueno,CIDADANIA,PR,Parecer,PL672616,4,TRUE
2121442,camara,74095,Pauderney Avelino,DEM,,Emenda,PLEN,4,TRUE
2121442,camara,160630,Ságuas Moraes,PT,MT,Emenda,PLEN,4,TRUE
2121442,camara,4931,Izalci,PSDB,DF,Emenda,PLEN,3,TRUE
2121442,camara,74210,Sarney Filho,PV,MA,Emenda,PLEN,3,TRUE
2121442,camara,74848,Jandira Feghali,PCdoB,RJ,Emenda,PLEN,3,TRUE
2121442,camara,141431,Fernando Coelho Filho,DEM,PE,Emenda,PLEN,3,TRUE
2121442,camara,141552,Valtenir Pereira,MDB,MT,Emenda,PLEN,3,TRUE
2121442,camara,167493,Weverton Rocha,PDT,MA,Emenda,PLEN,3,TRUE
2121442,camara,73441,Celso Russomanno,PRB,SP,Emenda,PLEN,2,TRUE
2121442,camara,73466,Rubens Bueno,CIDADANIA,PR,Emenda,PL672616,2,TRUE
2121442,camara,73466,Rubens Bueno,CIDADANIA,PR,Requerimento,PLEN,2,TRUE
2121442,camara,73788,Ricardo Barros,PP,PR,Parecer,CFT,2,TRUE
2121442,camara,159238,Marcus Pestana,PSDB,MG,Emenda,PLEN,2,TRUE
2121442,camara,160426,Rogério Rosso,PSD,DF,Emenda,PLEN,2,TRUE
2121442,camara,160543,Andre Moura,PSC,,Emenda,PLEN,2,TRUE
2121442,camara,160567,Nelson Marchezan Junior,PSDB,,Parecer,CFT,2,TRUE
2121442,camara,160642,Pastor Eurico,PATRIOTA,PE,Requerimento,PLEN,2,TRUE
2121442,camara,167722,Marcos Rogério,DEM,,Requerimento,PL672616,2,TRUE
2121442,camara,178980,Goulart,PSD,SP,Requerimento,PL672616,2,TRUE
2121442,camara,73434,Arnaldo Faria De Sá,PP,SP,Outros,CCP,1,FALSE
2121442,camara,73466,Rubens Bueno,CIDADANIA,PR,Emenda,MESA,1,FALSE
2121442,camara,73568,Celso Jacob,MDB,RJ,Emenda,PLEN,1,TRUE
2121442,camara,73666,Jovair Arantes,PTB,GO,Emenda,MESA,1,FALSE
2121442,camara,73788,Ricardo Barros,PP,PR,Emenda,PLEN,1,TRUE
2121442,camara,73788,Ricardo Barros,PP,PR,Parecer,CCJC,1,TRUE
2121442,camara,73788,Ricardo Barros,PP,PR,Parecer,CTASP,1,TRUE
2121442,camara,73788,Ricardo Barros,PP,PR,Parecer,PLEN,1,TRUE
2121442,camara,74043,Wellington Roberto,PL,PB,Emenda,PLEN,1,TRUE
2121442,camara,74050,Maurício Quintella Lessa,PR,AL,Emenda,MESA,1,FALSE
2121442,camara,74050,Maurício Quintella Lessa,PR,AL,Emenda,PLEN,1,TRUE
2121442,camara,74171,Chico Alencar,PSOL,RJ,Requerimento,PL672616,1,TRUE
2121442,camara,74262,Carlos Sampaio,PSDB,SP,Requerimento,PL672616,1,TRUE
2121442,camara,74399,Onyx Lorenzoni,DEM,,Emenda,PLEN,1,TRUE
2121442,camara,74428,Mendonça Filho,DEM,PE,Emenda,MESA,1,FALSE
2121442,camara,74585,Lincoln Portela,PL,MG,Requerimento,PL672616,1,TRUE
2121442,camara,74750,Newton Cardoso,PMDB,MG,Emenda,PLEN,1,TRUE
2121442,camara,74856,Laura Carneiro,DEM,RJ,Requerimento,PLEN,1,TRUE
2121442,camara,141422,Efraim Filho,DEM,,Emenda,PLEN,1,TRUE
2121442,camara,141503,Jô Moraes,PCdoB,MG,Emenda,PLEN,1,TRUE
2121442,camara,141515,Otavio Leite,PSDB,RJ,Emenda,MESA,1,FALSE
2121442,camara,141552,Valtenir Pereira,MDB,MT,Voto em Separado,CFT,1,TRUE
2121442,camara,148134,Professor Victório Galli,PSL,MT,Requerimento,PLEN,1,TRUE
2121442,camara,151208,Laercio Oliveira,PP,SE,Emenda,MESA,1,FALSE
2121442,camara,160426,Rogério Rosso,PSD,DF,Requerimento,PL672616,1,TRUE
2121442,camara,160508,Afonso Florence,PT,BA,Emenda,PLEN,1,TRUE
2121442,camara,160543,Andre Moura,PSC,,Requerimento,PL672616,1,TRUE
2121442,camara,160613,Sibá Machado,PT,AC,Emenda,PLEN,1,TRUE
2121442,camara,160646,Fernando Francischini,PSL,,Emenda,PLEN,1,TRUE
2121442,camara,164360,Carmen Zanotto,CIDADANIA,SC,Emenda,PLEN,1,TRUE
2121442,camara,177282,Subtenente Gonzaga,PDT,MG,Requerimento,PLEN,1,TRUE
2121442,camara,178829,Capitão Augusto,PL,SP,Voto em Separado,PL672616,1,TRUE
2121442,camara,178845,Ronaldo Lessa,PDT,AL,Emenda,PLEN,1,TRUE
2121442,camara,178848,Conceição Sampaio,PSDB,AM,Emenda,PLEN,1,TRUE
2121442,camara,178871,Evair Vieira De Melo,PP,ES,Requerimento,PL672616,1,TRUE
2121442,camara,178874,Sergio Vidigal,PDT,ES,Requerimento,PL672616,1,TRUE
2121442,camara,178879,Lucas Vergilio,SOLIDARIEDADE,GO,Emenda,PLEN,1,TRUE
2121442,camara,178882,André Fufuca,PP,MA,Emenda,MESA,1,FALSE
2121442,camara,178882,André Fufuca,PP,MA,Emenda,PLEN,1,TRUE
2121442,camara,178882,André Fufuca,PP,MA,Parecer,CCJC,1,TRUE
2121442,camara,178882,André Fufuca,PP,MA,Requerimento,PLEN,1,TRUE
2121442,camara,178891,Caio Narcio,PSDB,,Emenda,PLEN,1,TRUE
2121442,camara,178910,Joaquim Passarinho,PSD,PA,Emenda,PLEN,1,TRUE
2121442,camara,178916,Daniel Coelho,CIDADANIA,PE,Emenda,MESA,1,FALSE
2121442,camara,178916,Daniel Coelho,CIDADANIA,PE,Requerimento,PLEN,1,TRUE
2121442,camara,178939,Clarissa Garotinho,PROS,RJ,Emenda,PLEN,1,TRUE
2121442,camara,178993,Carlos Henrique Gaguim,DEM,TO,Requerimento,PL672616,1,TRUE
2121442,camara,178998,Raquel Muniz,PSD,MG,Emenda,PLEN,1,TRUE
2121442,camara,204544,Alexandre Frota,PSL,SP,Proposição Apensada,CCP,1,FALSE
2122766,camara,74171,Chico Alencar,PSOL,RJ,Requerimento,PL129295,4,TRUE
2122766,camara,141470,José Guimarães,PT,CE,Requerimento,PLEN,4,TRUE
2122766,camara,178890,Adelmo Carneiro Leão,PT,MG,Requerimento,PL129295,4,TRUE
2122766,camara,73531,Ivan Valente,PSOL,SP,Requerimento,PL129295,2,TRUE
2122766,camara,74010,Valdir Colatto,MDB,SC,Requerimento,PL129295,2,TRUE
2122766,camara,74371,Rubens Otoni,PT,GO,Proposição Apensada,MESA,2,FALSE
2122766,camara,74655,Eduardo Barbosa,PSDB,MG,Proposição Apensada,PL129295,2,TRUE
2122766,camara,141405,Celso Maldaner,MDB,SC,Requerimento,PL129295,2,TRUE
2122766,camara,141408,Cleber Verde,PRB,MA,Proposição Apensada,PL129295,2,TRUE
2122766,camara,141458,João Carlos Bacelar,PL,BA,Requerimento,PL129295,2,TRUE
2122766,camara,141484,Lúcio Vale,PR,,Proposição Apensada,MESA,2,FALSE
2122766,camara,141488,Paulo Teixeira,PT,SP,Proposição Apensada,MESA,2,FALSE
2122766,camara,141536,Rômulo Gouveia,,PB,Proposição Apensada,MESA,2,FALSE
2122766,camara,151208,Laercio Oliveira,PP,SE,Requerimento,PL129295,2,TRUE
2122766,camara,159237,Assis Carvalho,PT,PI,Requerimento,PL129295,2,TRUE
2122766,camara,160544,Junji Abe,MDB,SP,Proposição Apensada,CCP,2,FALSE
2122766,camara,160573,João Arruda,MDB,PR,Requerimento,PL129295,2,TRUE
2122766,camara,160573,João Arruda,MDB,PR,Requerimento,PLEN,2,TRUE
2122766,camara,160617,Thiago Peixoto,PSD,GO,Requerimento,PL129295,2,TRUE
2122766,camara,160666,Félix Mendonça Júnior,PDT,BA,Proposição Apensada,MESA,2,FALSE
2122766,camara,178829,Capitão Augusto,PL,SP,Proposição Apensada,MESA,2,FALSE
2122766,camara,178834,Bebeto,PSB,BA,Requerimento,PL129295,2,TRUE
2122766,camara,178834,Bebeto,PSB,BA,Requerimento,PLEN,2,TRUE
2122766,camara,178884,Hildo Rocha,MDB,MA,Requerimento,PL129295,2,TRUE
2122766,camara,178910,Joaquim Passarinho,PSD,PA,Requerimento,PL129295,2,TRUE
2122766,camara,178960,Remídio Monai,PR,RR,Proposição Apensada,MESA,2,FALSE
2122766,camara,178988,João Paulo Papa,PSDB,SP,Requerimento,PL129295,2,TRUE
2122766,camara,178992,Vitor Lippi,PSDB,SP,Proposição Apensada,MESA,2,FALSE
2158425,camara,141411,Dagoberto Nogueira,PDT,MS,Emenda,PLEN,5,TRUE
2158425,camara,141431,Fernando Coelho Filho,DEM,PE,Parecer,PLEN,5,TRUE
2158425,camara,141398,Carlos Zarattini,PT,SP,Emenda,PLEN,2,TRUE
2158425,camara,178922,Tadeu Alencar,PSB,PE,Emenda,PLEN,2,TRUE
2158425,camara,73891,Darcísio Perondi,MDB,RS,Emenda,PLEN,1,TRUE
2158425,camara,74553,José Carlos Aleluia,DEM,BA,Emenda,PLEN,1,TRUE
2158425,camara,74553,José Carlos Aleluia,DEM,BA,Proposição Apensada,MESA,1,FALSE
2158425,camara,74553,José Carlos Aleluia,DEM,BA,Requerimento,total: 391.,1,FALSE
2158425,camara,74693,Rodrigo Maia,DEM,RJ,Outros,MESA,1,FALSE
2158425,camara,141431,Fernando Coelho Filho,DEM,PE,Emenda,PLEN,1,TRUE
2158425,camara,141431,Fernando Coelho Filho,DEM,PE,Parecer,CCJC,1,TRUE
2158425,camara,141431,Fernando Coelho Filho,DEM,PE,Parecer,CDEICS,1,TRUE
2158425,camara,141431,Fernando Coelho Filho,DEM,PE,Parecer,CME,1,TRUE
2158425,camara,160575,Erika Kokay,PT,DF,Emenda,PLEN,1,TRUE
2158425,camara,178835,Afonso Motta,PDT,RS,Emenda,PLEN,1,TRUE
2158425,camara,178972,Alex Manente,CIDADANIA,SP,Emenda,PLEN,1,TRUE
2158425,camara,178987,Orlando Silva,PCdoB,SP,Emenda,PLEN,1,TRUE
2170839,camara,178986,Nilto Tatto,PT,SP,Emenda,CMADS,42,TRUE
2170839,camara,178986,Nilto Tatto,PT,SP,Parecer,CMADS,3,TRUE
2170839,camara,204386,Jose Mario Schreiner,DEM,GO,Requerimento,PLEN,2,TRUE
2170839,camara,160511,Alessandro Molon,PSB,RJ,Outros,CCJC,1,TRUE
2170839,camara,160511,Alessandro Molon,PSB,RJ,Proposição Apensada,CMADS,1,TRUE
2178170,camara,76874,Marcelo Freixo,PSOL,RJ,Requerimento,1SECM,4,FALSE
2178170,camara,204506,Marcos Pereira,PRB,SP,Parecer,MESA,4,FALSE
2178170,camara,164359,Delegado Waldir,PSL,GO,Requerimento,PLEN,3,TRUE
2178170,camara,73441,Celso Russomanno,PRB,SP,Proposição Apensada,MESA,2,FALSE
2178170,camara,73930,Wladimir Costa,SOLIDARIEDADE,PA,Proposição Apensada,MESA,2,FALSE
2178170,camara,74554,José Rocha,PL,BA,Proposição Apensada,MESA,2,FALSE
2178170,camara,88950,Rodrigo Garcia,DEM,,Proposição Apensada,MESA,2,FALSE
2178170,camara,143632,Domingos Neto,PSD,CE,Proposição Apensada,MESA,2,FALSE
2178170,camara,146788,Marcelo Aro,PP,MG,Proposição Apensada,MESA,2,FALSE
2178170,camara,160510,Luis Tibé,AVANTE,MG,Proposição Apensada,MESA,2,FALSE
2178170,camara,166401,Nilson Leitão,PSDB,MT,Proposição Apensada,MESA,2,FALSE
2178170,camara,178832,Leandre,PV,PR,Requerimento,PLEN,2,TRUE
2178170,camara,178920,Ricardo Teobaldo,PODE,PE,Proposição Apensada,MESA,2,FALSE
2178170,camara,178975,Baleia Rossi,MDB,SP,Proposição Apensada,MESA,2,FALSE
2178170,camara,204366,Rodrigo Coelho,PSB,SC,Requerimento,PLEN,2,TRUE
2178170,camara,204497,Júnior Ferrari,PSD,PA,Requerimento,PLEN,2,TRUE
2178170,camara,74554,José Rocha,PL,BA,Requerimento,PLEN,1,TRUE
2178170,camara,160512,Aureo,SOLIDARIEDADE,RJ,Proposição Apensada,MESA,1,FALSE
2178170,camara,160512,Aureo Ribeiro,SOLIDARIEDADE,RJ,Requerimento,PLEN,1,TRUE
2178170,camara,160587,Fábio Trad,PSD,MS,Requerimento,PLEN,1,TRUE
2178170,camara,178832,Leandre,PV,PR,Proposição Apensada,MESA,1,FALSE
2178170,camara,204527,Geninho Zuliani,DEM,SP,Requerimento,PLEN,1,TRUE
2190237,camara,204449,Nelson Barbudo,PSL,MT,Emenda,MPV86718,15,TRUE
2190237,camara,73483,Luis Carlos Heinze,PP,,Emenda,MPV86718,5,TRUE
2190237,camara,178871,Evair Vieira De Melo,PP,ES,Emenda,MPV86718,4,TRUE
2190237,camara,204395,Pedro Lupion,DEM,PR,Emenda,MPV86718,4,TRUE
2190237,camara,204386,Jose Mario Schreiner,DEM,GO,Emenda,MPV86718,2,TRUE
2190237,camara,160559,Alceu Moreira,MDB,,Emenda,MPV86718,1,TRUE
2190237,camara,178933,Sergio Souza,MDB,PR,Parecer,PLEN,1,TRUE
2190237,camara,178963,Covatti Filho,PP,,Emenda,MPV86718,1,TRUE
2190282,camara,4931,Izalci Lucas,PSDB,DF,Emenda,MPV86818,52,TRUE
2190282,camara,204449,Nelson Barbudo,PSL,MT,Emenda,MPV86818,51,TRUE
2190282,camara,178986,Nilto Tatto,PT,SP,Emenda,MPV86818,37,TRUE
