cargo,id_parlamentar,nome,partido,uf,situacao,sigla,casa,foto
SUPLENTE,141508,Mauro Nazif,PSB,RO,Suplente,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/141508.jpg
TITULAR,178985,Miguel Lombardi,PR,SP,Titular,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/178985.jpg
TITULAR,154178,Milton Vieira,PRB,SP,Titular,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/154178.jpg
TERCEIRO VICE-PRESIDENTE,178895,Misael Varella,PSD,MG,Titular,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/178895.jpg
TITULAR,204498,Olival Marques,DEM,PA,Titular,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/204498.jpg
TITULAR,204422,Ossesio Silva,PRB,PE,Titular,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/204422.jpg
SUPLENTE,204441,Otoni de Paula,PSC,RJ,Suplente,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/204441.jpg
SUPLENTE,204573,Otto Alencar Filho,PSD,BA,Suplente,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/204573.jpg
SUPLENTE,204570,Pastor Gildenemyr,PMN,MA,Suplente,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/204570.jpg
TITULAR,204553,Pastor Sargento Isidório,AVANTE,BA,Titular,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/204553.jpg
SUPLENTE,204377,Paula Belmonte,CIDADANIA,DF,Suplente,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/204377.jpg
TITULAR,204406,Pedro Westphalen,PP,RS,Titular,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/204406.jpg
TITULAR,204524,Pinheirinho,PP,MG,Titular,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/204524.jpg
SUPLENTE,204529,Policial Katia Sastre,PR,SP,Suplente,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/204529.jpg
TITULAR,73486,Pompeo de Mattos,PDT,RS,Titular,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/73486.jpg
SUPLENTE,160601,Pr. Marco Feliciano,PODE,SP,Suplente,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/160601.jpg
SUPLENTE,204565,Professora Dayane Pimentel,PSL,BA,Suplente,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/204565.jpg
SUPLENTE,160639,Professora Dorinha Seabra Rezende,DEM,TO,Suplente,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/160639.jpg
SUPLENTE,204390,Professor Alcides,PP,GO,Suplente,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/204390.jpg
SUPLENTE,178925,Rejane Dias,PT,PI,Suplente,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/178925.jpg
SUPLENTE,178989,Renata Abreu,PODE,SP,Suplente,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/178989.jpg
SUPLENTE,73788,Ricardo Barros,PP,PR,Suplente,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/73788.jpg
TITULAR,160653,Roberto de Lucena,PODE,SP,Titular,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/160653.jpg
TITULAR,204366,Rodrigo Coelho,PSB,SC,Titular,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/204366.jpg
TITULAR,178945,Rosangela Gomes,PRB,RJ,Titular,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/178945.jpg
SUPLENTE,204357,Rose Modesto,PSDB,MS,Suplente,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/204357.jpg
SUPLENTE,90842,Santini,PTB,RS,Suplente,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/90842.jpg
TITULAR,178874,Sergio Vidigal,PDT,ES,Titular,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/178874.jpg
TITULAR,204360,Silvia Cristina,PDT,RO,Titular,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/204360.jpg
SUPLENTE,178947,Sóstenes Cavalcante,DEM,RJ,Suplente,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/178947.jpg
SUPLENTE,204464,Talíria Petrone,PSOL,RJ,Suplente,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/204464.jpg
TITULAR,204466,Tereza Nelma,PSDB,AL,Titular,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/204466.jpg
SUPLENTE,204519,Tiago Mitraud,NOVO,MG,Suplente,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/204519.jpg
SUPLENTE,204517,Zé Vitor,PR,MG,Suplente,CSSF,camara,https://www.camara.leg.br/internet/deputado/bandep/204517.jpg
SUPLENTE,121948,Adriano do Baldy,PP,GO,Suplente,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/121948.jpg
SUPLENTE,74057,Alice Portugal,PCdoB,BA,Suplente,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/74057.jpg
SUPLENTE,133439,André Figueiredo,PDT,CE,Suplente,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/133439.jpg
SUPLENTE,74459,Átila Lira,PSB,PI,Suplente,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/74459.jpg
SUPLENTE,160665,Augusto Coutinho,SOLIDARI,PE,Suplente,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/160665.jpg
TITULAR,160538,Bohn Gass,PT,RS,Titular,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/160538.jpg
SUPLENTE,178829,Capitão Augusto,PR,SP,Suplente,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/178829.jpg
SUPLENTE,204426,Carlos Veras,PT,PE,Suplente,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/204426.jpg
TITULAR,74060,Daniel Almeida,PCdoB,BA,Titular,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/74060.jpg
SUPLENTE,204518,Dr. Frederico,PATRI,MG,Suplente,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/204518.jpg
TITULAR,160575,Erika Kokay,PT,DF,Titular,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/160575.jpg
SUPLENTE,178871,Evair Vieira de Melo,PP,ES,Suplente,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/178871.jpg
TITULAR,178969,Fábio Mitidieri,PSD,SE,Titular,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/178969.jpg
PRIMEIRO VICE-PRESIDENTE,160598,Flávia Morais,PDT,GO,Titular,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/160598.jpg
SUPLENTE,204548,Heitor Freire,PSL,CE,Suplente,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/204548.jpg
SUPLENTE,178964,Heitor Schuch,PSB,RS,Suplente,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/178964.jpg
SUPLENTE,204436,Isnaldo Bulhões Jr.,MDB,AL,Suplente,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/204436.jpg
TITULAR,204536,Kim Kataguiri,DEM,SP,Titular,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/204536.jpg
SUPLENTE,204359,Léo Moraes,PODE,RO,Suplente,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/204359.jpg
SUPLENTE,74156,Leonardo Monteiro,PT,MG,Suplente,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/74156.jpg
SUPLENTE,204523,Lucas Gonzalez,NOVO,MG,Suplente,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/204523.jpg
TITULAR,178879,Lucas Vergilio,SOLIDARI,GO,Titular,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/178879.jpg
TITULAR,204485,Luiz Carlos Motta,PR,SP,Titular,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/204485.jpg
SEGUNDO VICE-PRESIDENTE,75431,Maurício Dziedricki,PTB,RS,Titular,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/75431.jpg
TITULAR,141508,Mauro Nazif,PSB,RO,Titular,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/141508.jpg
SUPLENTE,74571,Nelson Pellegrino,PT,BA,Suplente,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/74571.jpg
TITULAR,178986,Nilto Tatto,PT,SP,Titular,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/178986.jpg
SUPLENTE,178987,Orlando Silva,PCdoB,SP,Suplente,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/178987.jpg
TITULAR,141518,Paulo Pereira da Silva,SOLIDARI,SP,Titular,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/141518.jpg
TITULAR,133968,Paulo Ramos,PDT,RJ,Titular,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/133968.jpg
SUPLENTE,122974,Pedro Lucas Fernandes ,PTB,MA,Suplente,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/122974.jpg
PRESIDENTE,160641,Professora Marcivania,PCdoB,AP,Titular,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/160641.jpg
SUPLENTE,74305,Roberto Pessoa,PSDB,CE,Suplente,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/74305.jpg
TITULAR,204480,Rogério Correia ,PT,MG,Titular,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/204480.jpg
SUPLENTE,204416,Sanderson,PSL,RS,Suplente,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/204416.jpg
SUPLENTE,178921,Sebastião Oliveira,PR,PE,Suplente,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/178921.jpg
TITULAR,204425,Silvio Costa Filho,PRB,PE,Titular,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/204425.jpg
SUPLENTE,204519,Tiago Mitraud,NOVO,MG,Suplente,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/204519.jpg
TITULAR,157130,Túlio Gadêlha ,PDT,PE,Titular,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/157130.jpg
TITULAR,74283,Vicentinho,PT,SP,Titular,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/74283.jpg
TITULAR,74439,Wolney Queiroz,PDT,PE,Titular,CTASP,camara,https://www.camara.leg.br/internet/deputado/bandep/74439.jpg
TITULAR,204521,Abou Anni,PSL,SP,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204521.jpg
SUPLENTE,136811,Afonso Hamm,PP,RS,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/136811.jpg
TITULAR,204413,Alcides Rodrigues ,PRP,GO,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204413.jpg
TITULAR,160545,Alexandre Leite,DEM,SP,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/160545.jpg
SUPLENTE,178833,Alexandre Serfiotis,PSD,RJ,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/178833.jpg
SUPLENTE,178927,Aliel Machado,PSB,PR,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/178927.jpg
SUPLENTE,178937,Altineu Côrtes,PR,RJ,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/178937.jpg
SUPLENTE,204356,Amaro Neto,PRB,ES,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204356.jpg
SUPLENTE,204358,Beto Pereira,PSDB,MS,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204358.jpg
SUPLENTE,74052,Bosco Costa,PR,SE,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/74052.jpg
TITULAR,204352,Camilo Capiberibe,PSB,AP,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204352.jpg
SUPLENTE,204507,Carla Zambelli,PSL,SP,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204507.jpg
TITULAR,178962,Carlos Gomes,PRB,RS,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/178962.jpg
SUPLENTE,204504,Cezinha de Madureira ,PSD,SP,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204504.jpg
TITULAR,178928,Christiane de Souza Yared,PR,PR,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/178928.jpg
SUPLENTE,178939,Clarissa Garotinho,PROS,RJ,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/178939.jpg
SUPLENTE,204376,Coronel Armando,PSL,SC,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204376.jpg
SUPLENTE,204378,Coronel Chrisóstomo,PSL,RO,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204378.jpg
SUPLENTE,204355,Da Vitoria,CIDADANIA,ES,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204355.jpg
TITULAR,160588,Diego Andrade,PSD,MG,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/160588.jpg
SUPLENTE,160758,Domingos Sávio,PSDB,MG,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/160758.jpg
SUPLENTE,141422,Efraim Filho,DEM,PB,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/141422.jpg
PRESIDENTE,160532,Eli Corrêa Filho,DEM,SP,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/160532.jpg
SUPLENTE,178871,Evair Vieira de Melo,PP,ES,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/178871.jpg
TITULAR,204368,Fabio Schiochet,PSL,SC,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204368.jpg
SUPLENTE,72442,Felipe Carreras,PSB,PE,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/72442.jpg
TITULAR,115746,Gelson Azevedo,PR,RJ,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/115746.jpg
SUPLENTE,204527,Geninho Zuliani,DEM,SP,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204527.jpg
TITULAR,74419,Gonzaga Patriota,PSB,PE,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/74419.jpg
TITULAR,204456,Gutemberg Reis,MDB,RJ,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204456.jpg
SUPLENTE,204373,Hélio Costa,PRB,SC,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204373.jpg
SUPLENTE,204539,Hercílio Coelho Diniz,MDB,MG,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204539.jpg
TITULAR,141450,Hugo Leal,PSD,RJ,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/141450.jpg
SUPLENTE,160674,Hugo Motta,PRB,PB,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/160674.jpg
SEGUNDO VICE-PRESIDENTE,108338,Jaqueline Cassol,PP,RO,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/108338.jpg
TITULAR,112437,João Marcelo Souza,MDB,MA,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/112437.jpg
SUPLENTE,141464,José Airton Félix Cirilo,PT,CE,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/141464.jpg
SUPLENTE,204391,José Nelto,PODE,GO,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204391.jpg
SUPLENTE,204474,Juarez Costa,MDB,MT,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204474.jpg
SUPLENTE,204457,Juninho do Pneu,DEM,RJ,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204457.jpg
TITULAR,204502,Júnior Bozzella,PSL,SP,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204502.jpg
SUPLENTE,204550,Júnior Mano,PR,CE,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204550.jpg
SUPLENTE,178886,Juscelino Filho,DEM,MA,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/178886.jpg
TITULAR,204375,Leda Sadala,AVANTE,AP,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204375.jpg
TITULAR,74299,Leônidas Cristino,PDT,CE,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/74299.jpg
TITULAR,204523,Lucas Gonzalez,NOVO,MG,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204523.jpg
TITULAR,204448,Luiz Antônio Corrêa,S.PART.,RJ,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204448.jpg
TITULAR,204469,Manuel Marcos,PRB,AC,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204469.jpg
TITULAR,178983,Marcio Alvino,PR,SP,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/178983.jpg
SUPLENTE,204522,Marco Bertaiolli,PSD,SP,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204522.jpg
PRIMEIRO VICE-PRESIDENTE,74749,Mauro Lopes,MDB,MG,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/74749.jpg
SUPLENTE,188097,Merlong Solano,PT,PI,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/188097.jpg
SUPLENTE,178985,Miguel Lombardi,PR,SP,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/178985.jpg
SUPLENTE,204449,Nelson Barbudo,PSL,MT,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204449.jpg
SUPLENTE,204479,Nicoletti,PSL,RR,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204479.jpg
SUPLENTE,194260,Nivaldo Albuquerque,PTB,AL,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/194260.jpg
SUPLENTE,160642,Pastor Eurico,PATRI,PE,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/160642.jpg
SUPLENTE,178860,Paulo Azi,DEM,BA,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/178860.jpg
TITULAR,204492,Paulo Guedes,PT,MG,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204492.jpg
TITULAR,204446,Professor Joziel,PSL,RJ,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204446.jpg
SUPLENTE,204366,Rodrigo Coelho,PSB,SC,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204366.jpg
TITULAR,178861,Ronaldo Carletto,PP,BA,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/178861.jpg
TITULAR,204525,Rosana Valle,PSB,SP,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204525.jpg
TITULAR,204416,Sanderson,PSL,RS,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204416.jpg
TITULAR,90842,Santini,PTB,RS,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/90842.jpg
SUPLENTE,178874,Sergio Vidigal,PDT,ES,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/178874.jpg
TITULAR,204437,Severino Pessoa,PRB,AL,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204437.jpg
SUPLENTE,197438,Tito,AVANTE,BA,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/197438.jpg
TITULAR,204385,Valdevan Noventa,PSC,SE,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204385.jpg
TITULAR,141553,Vanderlei Macris,PSDB,SP,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/141553.jpg
SUPLENTE,204396,Vermelho,PSD,PR,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204396.jpg
TITULAR,137070,Vicentinho Júnior,PR,TO,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/137070.jpg
TITULAR,160591,Vinicius Gurgel,PR,AP,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/160591.jpg
TITULAR,204463,Wladimir Garotinho,PSD,RJ,Titular,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204463.jpg
SUPLENTE,204559,Zé Neto,PT,BA,Suplente,CVT,camara,https://www.camara.leg.br/internet/deputado/bandep/204559.jpg
TITULAR,204495,Airton Faleiro,PT,PA,Titular,CINDRA,camara,https://www.camara.leg.br/internet/deputado/bandep/204495.jpg
PRIMEIRO VICE-PRESIDENTE,204549,Aj Albuquerque,PP,CE,Titular,CINDRA,camara,https://www.camara.leg.br/internet/deputado/bandep/204549.jpg
TITULAR,178836,Alan Rick,DEM,AC,Titular,CINDRA,camara,https://www.camara.leg.br/internet/deputado/bandep/178836.jpg
SUPLENTE,204353,Aline Gurgel,PRB,AP,Suplente,CINDRA,camara,https://www.camara.leg.br/internet/deputado/bandep/204353.jpg
PRESIDENTE,74090,Átila Lins,PP,AM,Titular,CINDRA,camara,https://www.camara.leg.br/internet/deputado/bandep/74090.jpg
SUPLENTE,204551,Bosco Saraiva,SOLIDARI,AM,Suplente,CINDRA,camara,https://www.camara.leg.br/internet/deputado/bandep/204551.jpg
TITULAR,204572,Capitão Alberto Neto,PRB,AM,Titular,CINDRA,camara,https://www.camara.leg.br/internet/deputado/bandep/204572.jpg
SUPLENTE,204499,Cássio Andrade,PSB,PA,Suplente,CINDRA,camara,https://www.camara.leg.br/internet/deputado/bandep/204499.jpg
SUPLENTE,204370,Célio Moura,PT,TO,Suplente,CINDRA,camara,https://www.camara.leg.br/internet/deputado/bandep/204370.jpg
TITULAR,205476,Charles Fernandes,PSD,BA,Titular,CINDRA,camara,https://www.camara.leg.br/internet/deputado/bandep/205476.jpg
TITULAR,204378,Coronel Chrisóstomo,PSL,RO,Titular,CINDRA,camara,https://www.camara.leg.br/internet/deputado/bandep/204378.jpg
SUPLENTE,135054,Cristiano Vale,PR,PA,Suplente,CINDRA,camara,https://www.camara.leg.br/internet/deputado/bandep/135054.jpg
TITULAR,160528,Danilo Cabral,PSB,PE,Titular,CINDRA,camara,https://www.camara.leg.br/internet/deputado/bandep/160528.jpg
TITULAR,204569,Delegado Pablo,PSL,AM,Titular,CINDRA,camara,https://www.camara.leg.br/internet/deputado/bandep/204569.jpg
TITULAR,204434,Dra. Vanda Milani,SOLIDARI,AC,Titular,CINDRA,camara,https://www.camara.leg.br/internet/deputado/bandep/204434.jpg
TITULAR,134812,Edmilson Rodrigues,PSOL,PA,Titular,CINDRA,camara,https://www.camara.leg.br/internet/deputado/bandep/134812.jpg
TITULAR,204500,Eduardo Costa,PTB,PA,Titular,CINDRA,camara,https://www.camara.leg.br/internet/deputado/bandep/204500.jpg
TITULAR,74075,Elcione Barbalho,MDB,PA,Titular,CINDRA,camara,https://www.camara.leg.br/internet/deputado/bandep/74075.jpg
SUPLENTE,92699,Fernando Monteiro,PP,PE,Suplente,CINDRA,camara,https://www.camara.leg.br/internet/deputado/bandep/92699.jpg
SUPLENTE,204393,Frei Anastacio Ribeiro,PT,PB,Suplente,CINDRA,camara,https://www.camara.leg.br/internet/deputado/bandep/204393.jpg
