id_ext,sigla_tipo,numero,ementa,data_apresentacao,casa,casa_origem,autor_nome,autor_uf,autor_partido,regime_tramitacao,forma_apreciacao,relator_id,relator_id_parlametria,id_leggo
2241677,PL,818,Torna obrigatória a internação hospitalar de pessoas com mais de 79 (setenta e nove) anos de idade infectadas com coronavírus e dá outras providências ,2020-03-23T19:57:00Z,camara,camara,Flávio Nogueira,PI,PDT,Indefinido,Indefinido,NA,NA,501
2241952,PL,993,"Dispõe sobre regras aplicáveis ao trabalho doméstico em razão das medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do novo coronavírus identificado como SARS-CoV-2 , e dá outras providências. ",2020-03-25T11:23:00Z,camara,camara,Benedita da Silva,RJ,PT,Indefinido,Indefinido,NA,NA,502
2242041,PL,1020,"Suspende a cobrança das parcelas do financiamento habitacional do Programa Minha Casa, Minha Vida PMCMV, instituído pela Lei nº 11.977, de 7 de julho de 2009. ",2020-03-25T17:22:00Z,camara,camara,Jaqueline Cassol,RO,PP,Urgência,Plenário,NA,NA,503
2241645,PL,796,Institui medidas de proteção ao emprego e ao empregado durante período de emergência de saúde pública de importância internacional relacionada ao coronavírus (Covid19) ,2020-03-20T11:07:00Z,camara,camara,Professor Israel Batista,DF,PV,Indefinido,Indefinido,NA,NA,504
2242156,PL,1095,Regula a realização de operações compromissadas durante a Pandemia do Covid-19 (FUCOVID) ,2020-03-26T15:51:00Z,camara,camara,Subtenente Gonzaga,MG,PDT,Indefinido,Indefinido,NA,NA,505
2241981,PL,1010,"Modifica a Lei nº 11.442, de 5 de janeiro de 2007, que dispõe sobre o transporte de cargas por conta de terceiros e mediante remuneração. ",2020-03-25T15:14:00Z,camara,camara,Vicentinho Júnior,TO,PL,Indefinido,Indefinido,NA,NA,506
2241939,PL,984,"Dispõe sobre medidas excepcionais a serem adotadas durante as situações de emergência pública de que trata a Lei nº 13.979, de 6 de fevereiro de 2020, relativas a suspensão da cobrança para os profissionais de saúde pública de tarifas de transporte público coletivo de passageiros, em todas as suas modalidades, operados por empresas públicas ou privadas. ",2020-03-25T09:58:00Z,camara,camara,Perpétua Almeida+Talíria Petrone,AC+RJ,PCdoB+PSOL,Indefinido,Indefinido,NA,NA,507
2241738,PL,843,"Altera dispositivos do Decreto-Lei Nº 5452, de 1º de maio de 1943 e da Lei nº 7.998, de 11 de janeiro de 1990. ",2020-03-23T16:35:00Z,camara,camara,Marcelo Ramos,AM,PL,Indefinido,Indefinido,NA,NA,508
2241821,PL,915,Autoriza a utilização dos recursos que especifica nas ações para enfrentamento da emergência em saúde pública decorrente do coronavirus. ,2020-03-24T12:15:00Z,camara,camara,Fernando Monteiro,PE,PP,Indefinido,Indefinido,NA,NA,509
2242186,PL,1115,"Isenta de tributos federais os insumos, medicamentos, e equipamentos necessários à prevenção e combate ao novo coronavírus (covid-19). ",2020-03-26T21:21:00Z,camara,camara,Fred Costa,MG,PATRIOTA,Prioridade,Conclusiva,NA,NA,510
2241863,PL,941,"Altera as Leis nº 9.998, de 17 de agosto de 2000, e nº 9.472, de 16 de julho de 1997, destinando recursos do FUST para ações de emergência em saúde pública. ",2020-03-24T15:50:00Z,camara,camara,Afonso Hamm,RS,PP,Indefinido,Indefinido,NA,NA,511
2241868,PL,945,"Altera a Lei n° 13.885, de 17 de outubro de 2019, para a autorizar a destinação, por Estados, Distrito Federal e Municípios, de valores arrecadados com os leilões dos volumes excedentes da cessão onerosa a ações de resposta ao coronavírus (Covid-19). ",2020-03-24T16:26:00Z,camara,camara,Gastão Vieira+Juscelino Filho,MA+MA,PROS+DEM,Indefinido,Indefinido,NA,NA,512
2241982,PL,1011,"Modifica a Lei nº 6259, de 30 de outubro  de 2020, para garantir o acesso a vacinas a todos os caminhoneiros e profissionais responsáveis pelos transportes de cargas durante o período de pandemia do vírus COVID-19-Corona vírus. ",2020-03-25T15:14:00Z,camara,camara,Vicentinho Júnior,TO,PL,Indefinido,Indefinido,NA,NA,513
2241797,PL,895,"Altera à Lei n.° 9.250, de 26 de dezembro de 1995, para isentar do pagamento do Imposto de Renda os trabalhadores envolvidos no enfrentamento ao Coronavírus  COVID 19 e em outras situações de Calamidade Pública decretados pelo Governo Federal e dá outras providências. ",2020-03-24T10:04:00Z,camara,camara,Rejane Dias,PI,PT,Prioridade,Conclusiva,NA,NA,514
2241630,PL,787,"Dispõe sobre o Auxílio Emergencial Financeiro destinado a agricultores familiares e empreendedores familiares rurais em situação de isolamento ou quarentena, em razão da pandemia do COVID-19. ",2020-03-19T17:48:00Z,camara,camara,Natália Bonavides,RN,PT,Urgência,Plenário,NA,NA,516
2242787,PL,1462,"Altera o art. 71 da Lei nº 9.279, de 14 de maio de 1996, para tratar de licença compulsória nos casos de emergência nacional decorrentes de declaração de emergência de saúde pública de importância nacional ou de importância internacional. ",2020-04-02T12:47:00Z,camara,camara,Alexandre Padilha+Alice Portugal+Carmen Zanotto+Dr. Zacharias Calil+Dra. Soraya Manato+Eduardo Costa+Jandira Feghali+Jorge Solla+Patricia Ferraz+Perpétua Almeida+Rodrigo Coelho+Vitor Lippi,SP+BA+SC+GO+ES+PA+RJ+BA+AP+AC+SC+SP,PT+PCdoB+CIDADANIA+DEM+PSL+PTB+PCdoB+PT+PODE+PCdoB+PSB+PSDB,Indefinido,Indefinido,NA,NA,517
2242365,PL,1254,"Dispõe sobre a unificação, em lista única por Unidade Federada, de todos os pacientes atendidos nos serviços de saúde que tenham indicação de internação, para ocupação dos leitos hospitalares vagos em estrita observância à ordem de chegada. ",2020-03-30T16:14:00Z,camara,camara,Afonso Florence+Airton Faleiro+Alencar Santana Braga+Alexandre Padilha+Arlindo Chinaglia+Assis Carvalho+Benedita da Silva+Beto Faro+Bohn Gass+Carlos Veras+Carlos Zarattini+Célio Moura+Enio Verri+Erika Kokay+Frei Anastacio Ribeiro+Gleisi Hoffmann+Helder Salomão+Henrique Fontana+João Daniel+Jorge Solla+José Airton Félix Cirilo+José Guimarães+José Ricardo+Joseildo Ramos+Leonardo Monteiro+Luizianne Lins+Marcon+Margarida Salomão+Maria do Rosário+Natália Bonavides+Nilto Tatto+Odair Cunha+Padre João+Patrus Ananias+Paulão+Paulo Guedes+Paulo Pimenta+Paulo Teixeira+Pedro Uczai+Professora Rosa Neide+Reginaldo Lopes+Rejane Dias+Rogério Correia+Rubens Otoni+Rui Falcão+Valmir Assunção+Vander Loubet+Vicentinho+Waldenor Pereira+Zé Carlos+Zé Neto+Zeca Dirceu,BA+PA+SP+SP+SP+PI+RJ+PA+RS+PE+SP+TO+PR+DF+PB+PR+ES+RS+SE+BA+CE+CE+AM+BA+MG+CE+RS+MG+RS+RN+SP+MG+MG+MG+AL+MG+RS+SP+SC+MT+MG+PI+MG+GO+SP+BA+MS+SP+BA+MA+BA+PR,PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT,Indefinido,Indefinido,NA,NA,518
2242385,PL,1268,"Dispõe sobre medidas de proteção a beneficiários de tarifas sociais no que tange à suspensão de pagamentos de tarifas de água, energia elétrica e gás canalizado, enquanto perdurar a vigência do Estado de Calamidade Pública estabelecido pelo Decreto Legislativo nº 6, de 20/03/2020. ",2020-03-30T19:21:00Z,camara,camara,Jandira Feghali+Perpétua Almeida+Professora Marcivania+Renildo Calheiros,RJ+AC+AP+PE,PCdoB+PCdoB+PCdoB+PCdoB,Indefinido,Indefinido,NA,NA,519
2242371,PL,1255,"Suspende-se, a contar da data de publicação desta Lei, a obrigatoriedade de apresentação de quaisquer Certidões Negativas de Débitos (CNDs) ou relativa à Dívida Ativa da União (CPEND) dos prestadores de serviço de saúde que possuem contratos com o Sistema Único de Saúde (SUS). ",2020-03-30T16:17:00Z,camara,camara,Carmen Zanotto+Dra. Soraya Manato+Pedro Westphalen,SC+ES+RS,CIDADANIA+PSL+PP,Indefinido,Indefinido,NA,NA,520
2242391,PL,1274,"Cria o programa de auxílio emergencial para as Microempresas e Empresas de Pequeno Porte, sob a forma de subsídio integral dos salários dos empregados, desde que o empregador mantenha o vínculo empregatício e de linha de crédito especial. ",2020-03-30T19:25:00Z,camara,camara,Jandira Feghali+Perpétua Almeida+Professora Marcivania,RJ+AC+AP,PCdoB+PCdoB+PCdoB,Indefinido,Indefinido,NA,NA,522
2242513,PL,1322,"Dispõe sobre medidas emergenciais de amparo aos agricultores familiares do Brasil para mitigar os impactos socioeconômicos da pandemia do COVID-19, durante o período de vigor do estrado de calamidade pública no país, e dá outras providências. ",2020-03-31T16:05:00Z,camara,camara,Alencar Santana Braga+Alexandre Padilha+Arlindo Chinaglia+Carlos Veras+Enio Verri+Erika Kokay+Frei Anastacio Ribeiro+Gleisi Hoffmann+Helder Salomão+João Daniel+Jorge Solla+José Guimarães+José Ricardo+Joseildo Ramos+Leonardo Monteiro+Luizianne Lins+Marcon+Marília Arraes+Natália Bonavides+Nilto Tatto+Padre João+Patrus Ananias+Paulão+Pedro Uczai+Professora Rosa Neide+Rogério Correia+Rui Falcão+Valmir Assunção+Vicentinho+Waldenor Pereira+Zé Carlos+Zeca Dirceu,SP+SP+SP+PE+PR+DF+PB+PR+ES+SE+BA+CE+AM+BA+MG+CE+RS+PE+RN+SP+MG+MG+AL+SC+MT+MG+SP+BA+SP+BA+MA+PR,PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT+PT,Urgência,Plenário,NA,NA,523
2242827,PL,1491,Dispõe sobre o pagamento de adicional de insalubridade para os profissionais da área da saúde enquanto durarem os efeitos do Decreto Legislativo nº 6 de 20 de março de 2020. ,2020-04-02T19:10:00Z,camara,camara,Camilo Capiberibe+Cássio Andrade+Danilo Cabral+Lídice da Mata+Luciano Ducci+Mauro Nazif+Perpétua Almeida,AP+PA+PE+BA+PR+RO+AC,PSB+PSB+PSB+PSB+PSB+PSB+PCdoB,Indefinido,Indefinido,NA,NA,524
2242230,PL,1154,"Dispõe sobre a suspensão do desconto salarial de empréstimo consignado em folha de pagamento durante o estado de emergência pública de que trata a Lei nº 13.979, de 6 de fevereiro de 2020 Altera a Lei nº 10.820, de 2003.",2020-03-27T19:27:00Z,camara,camara,Camilo Capiberibe+Denis Bezerra+Lídice da Mata+Luciano Ducci+Mauro Nazif+Patricia Ferraz+Rosana Valle,AP+CE+BA+PR+RO+AP+SP,PSB+PSB+PSB+PSB+PSB+PODE+PSB,Indefinido,Indefinido,NA,NA,525
2242388,PL,1271,"Dispõe sobre medidas de proteção ao consumidor no que tange à suspensão da amortização de empréstimos contratados junto aos bancos públicos por pessoas físicas e jurídicas, enquanto perdurar a vigência do Estado de Calamidade Pública estabelecido pelo Decreto Legislativo nº 6, de 20/03/2020. ",2020-03-30T19:23:00Z,camara,camara,Jandira Feghali+Perpétua Almeida+Professora Marcivania+Renildo Calheiros,RJ+AC+AP+PE,PCdoB+PCdoB+PCdoB+PCdoB,Indefinido,Indefinido,NA,NA,526
2242304,PL,1216,"Dispõe sobre a necessidade de prorrogar os pagamentos aos beneficiados pelo INSS por 90 dias, devido ausência de condições sanitárias para realizar pericias presenciais em casos de decreto de calamidade pública em âmbito nacional. ",2020-03-30T13:11:00Z,camara,camara,Alexandre Padilha+Carmen Zanotto+Léo Moraes+Patricia Ferraz,SP+SC+RO+AP,PT+CIDADANIA+PODE+PODE,Indefinido,Indefinido,NA,NA,527
2242658,PL,1391,"Altera dispositivos da Lei nº 8.069, de 13 de julho de 1990, que dispõe sobre o Estatuto da Criança e do Adolescente; da Lei nº 8.313, de 23 de dezembro de 1991 – Lei de Incentivo à Cultura; da Lei nº 11.438, de 29 de dezembro de 2006 – Lei de Incentivo ao Esporte; da Lei nº 12.213, de 20 de janeiro de 2010 - Fundo Nacional do Idoso; e da Lei nº 12.715, de 17 de setembro de 2012, que institui mecanismos de incentivo ao PRONON (voltado para apoio a pacientes com câncer) e ao PRONAS (voltado para pessoas com deficiência), e dá outras providências. ",2020-04-01T13:06:00Z,camara,camara,Marcelo Ramos,AM,PL,Indefinido,Indefinido,NA,NA,528
2242495,PL,1309,"Acrescenta os §§ 7º-B e 7º-C ao art. 3º da Lei nº 13.979, de 6 de fevereiro de 2020, que dispõe sobre as medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019. ",2020-03-31T12:46:00Z,camara,camara,José Guimarães,CE,PT,Indefinido,Indefinido,NA,NA,529
2242256,PL,1176,"Dispõe sobre a isenção total de impostos nos itens que especifica, durante o estado de emergência sanitária em decorrência da pandemia causada pelo novo coronavírus. ",2020-03-29T18:39:00Z,camara,camara,Alexandre Padilha+Alexandre Serfiotis+Carmen Zanotto+Dr. Zacharias Calil+Dra. Soraya Manato+Hiran Gonçalves+Jorge Solla+Mariana Carvalho+Patricia Ferraz+Paula Belmonte+Perpétua Almeida,SP+RJ+SC+GO+ES+RR+BA+RO+AP+DF+AC,PT+PSD+CIDADANIA+DEM+PSL+PP+PT+PSDB+PODE+CIDADANIA+PCdoB,Prioridade,Conclusiva,NA,NA,530
2242816,PL,1480,Institui a isenção de pagamento de tarifa de pedágio em rodovias federais para os veículos de carga no período de emergência em saúde pública - COVID - 19. ,2020-04-02T17:07:00Z,camara,camara,Danilo Cabral+Júlio Delgado,PE+MG,PSB+PSB,Indefinido,Indefinido,NA,NA,531
2242851,PL,1496,"Dispõe sobre a obrigatoriedade de redução das mensalidades das instituições privadas de ensino fundamental, ensino médio e ensino superior durante durante o estado de calamidade pública relacionado ao Covid-19. ",2020-04-02T21:48:00Z,camara,camara,Delegado Waldir,GO,PSL,Indefinido,Indefinido,NA,NA,532
2242698,PL,1418,"Autoriza, durante o período de estado de calamidade pública decorrente da pandemia do Coronavírus, que seja deduzido do imposto de renda devido por pessoas físicas e jurídicas as doações a fundos estaduais de saúde ou a hospitais universitários estaduais ou federais que organizem campanha de arrecadação para combate à COVID-19. ",2020-04-01T16:40:00Z,camara,camara,Fábio Trad,MS,PSD,Indefinido,Indefinido,NA,NA,533
2242636,PL,1371,Altera os critérios de percepção e o número de parcelas recebidas do Seguro-Desemprego no período de decretação de Estado de Calamidade em virtude da COVID-19. ,2020-04-01T10:49:00Z,camara,camara,Luizão Goulart,PR,REPUBLICANOS,Indefinido,Indefinido,NA,NA,534
2242360,PL,1250,Dispõe sobre o preço do Gás liquefeito de petróleo (GLP). ,2020-03-30T15:59:00Z,camara,camara,Aline Gurgel,AP,REPUBLICANOS,Indefinido,Indefinido,NA,NA,535
2242379,PL,1263,Reduz temporariamente os valores das anuidades dos conselhos profissionais. ,2020-03-30T17:20:00Z,camara,camara,Júnior Mano,CE,PL,Indefinido,Indefinido,NA,NA,536
2246809,PL,1734,"“Cria o Seguro Emergencial aos Pequenos
Agricultores que se encontram em situação de
vulnerabilidade social e econômica, em decorrência do
estado de calamidade pública em seus municípios, por
seca ou enchente, além do estado de emergência pelo
novo coronavírus, identificado como SARS-CoV-2.” Altera a Lei nº 13.979 de 2020.",2020-03-31T14:09:00Z,camara,camara,Paulo Pimenta,RS,PT,Urgência,Plenário,NA,NA,537
2242798,PL,1473,"Revoga os arts. 27 a 36 da Lei nº 13.327, de 29 de julho de 2016; estabelece nova destinação aos recursos geridos pelo Conselho Curador dos Honorários Advocatícios - CCHA. ",2020-04-02T14:54:00Z,camara,camara,Felício Laterça,RJ,PSL,Indefinido,Indefinido,NA,NA,538
2242707,PL,1424,"Altera a Lei n. 9.656, de 3 de junho de 1988, que dispõe sobre a saúde suplementar, para proibir rescisão de contratos de planos de saúde durante endemias ou pandemias de grandes proporções. ",2020-04-01T17:47:00Z,camara,camara,Flávio Nogueira,PI,PDT,Indefinido,Indefinido,NA,NA,539
2242294,PL,1210,"Altera a Lei nº 10.836, de 9 de janeiro de 2004, para dispor sobre o abono anual no âmbito do Programa Bolsa Família, e a Lei nº 8.742, de 7 de dezembro de 1993, para dispor sobre o abono anual do Benefício de Prestação Continuada. ",2020-03-30T11:57:00Z,camara,camara,Camilo Capiberibe+João H. Campos,AP+PE,PSB+PSB,Indefinido,Indefinido,NA,NA,540
2242235,PL,1159,"Estabelece um marco regulatório para distribuição de medicamentos em domicílio a pacientes com enfermidades imunológicas a cargo da rede de assistência farmacêutica do Sistema Único de Saúde-SUS, durante o período de vigência de estado de emergência em saúde pública de importância nacional, em caso de catástrofes ou de circunstâncias graves que afetem a vida da Nação. ",2020-03-27T22:49:00Z,camara,camara,Flávio Nogueira,PI,PDT,Indefinido,Indefinido,NA,NA,541
2242781,PL,1458,"Estabelece medidas excepcionais de proteção à mulher e para o enfrentamento à violência doméstica e familiar com fundamento nos dispositivos da Lei 11.340 de 7 de agosto de 2006 – Lei Maria da Penha, durante o estado de calamidade pública previsto pelo Decreto Legislativo nº 6, de 20 de março de 2020, em razão da emergência de saúde pública de importância internacional decorrente do coronavírus (Covid-19); altera a Lei 8.742, de 7 de dezembro de 1993 e dá outras providências. ",2020-04-02T11:29:00Z,camara,camara,Erika Kokay,DF,PT,Urgência,Plenário,NA,NA,542
2242825,PL,1489,"Determina a redução de valores de aluguéis de imóveis comerciais que estejam fechados em razão do ""isolamento social"" e consequente suspensão de atividades comerciais determinada pelo poder público em face da pandemia da COVID-19 (Coronavírus). ",2020-04-02T18:26:00Z,camara,camara,Delegado Marcelo Freitas,MG,PSL,Urgência,Plenário,NA,NA,543
2242217,PL,1141,"Altera a Lei no 10.233, de 5 de junho de 2001, que dispõe sobre a reestruturação dos transportes aquaviário e terrestre, e dá outras providências; para dispor sobre a gratuidade do transporte público para os profissionais de segurança pública. ",2020-03-27T17:26:00Z,camara,camara,Capitão Augusto,SP,PL,Indefinido,Indefinido,NA,NA,544
2242234,PL,1158,"Altera a Lei nº 6259, de 30 de outubro de 2020, que dispõe de Vigilância Epidemiológica, sobre o Programa Nacional de Imunizações, estabelece normas relativas à notificação compulsória de doenças, e dá outras providências, para garantir o acesso gratuito a equipamentos de proteção individual, a vacinas e a exames de detecção a todos os profissionais de segurança pública previstos no art. 144 da Constituição Federal, durante o período de pandemia do vírus COVID-19-Corona vírus. ",2020-03-27T21:46:00Z,camara,camara,Capitão Augusto,SP,PL,Indefinido,Indefinido,NA,NA,545
2242389,PL,1272,"Estabelece a suspensão do pagamento das prestações de financiamento imobiliário para as famílias beneficiárias do programa Minha Casa Minha Vida e a suspensão da cobrança do aluguel social durante 12 meses, em virtude da vigência do Estado de Calamidade Pública estabelecido pelo Decreto Legislativo nº 6, de 20/03/2020. ",2020-03-30T19:24:00Z,camara,camara,Jandira Feghali+Perpétua Almeida+Professora Marcivania,RJ+AC+AP,PCdoB+PCdoB+PCdoB,Urgência,Plenário,NA,NA,546
